日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-23,301234,五洲医疗,创业板,2,2/2,48.96,44.0,29.3,17.8,34.7,医疗器械,贬值受益,3,医疗器械概念|医美概念|贬值受益,156.2,0.21,19.67,1.1,4.7,23.9,09:25,0,0.06,,公司董事会关于本次交易是否构成重大资产重组、关联交易及重组上市的说明
2026-07-23,301292,海科新源,创业板,1,1/1,62.69,11.5,-25.0,15.6,220.2,电池,电池技术,20,电池技术|新能源车|锂电池概念,437.1,11.52,53.41,23.7,0.98,1.83,14:48,0,1.79,,
2026-07-23,300444,双杰电气,创业板,1,1/1,9.54,11.8,-31.4,-31.1,29.8,电网设备,电网概念,27,电网概念|储能概念|智能电网,16.5,9.44,59.86,17.1,1.18,1.97,13:03,0,1.71,,
2026-07-23,301357,北方长龙,创业板,1,1/1,86.33,16.6,4.1,-37.9,6.5,地面兵装,西部大开发,15,西部大开发|军工|无人机,382.4,5.65,82.19,7.4,0.38,0.46,13:49,1,1.04,,
2026-07-23,300214,日科化学,创业板,1,1/1,10.26,-4.2,1.6,36.6,46.6,化学制品,数据中心,3,数据中心|算力概念|东数西算,-251.1,4.82,47.7,10.8,0.45,0.95,11:23,1,0.72,,
2026-07-23,300510,金冠股份,创业板,1,1/1,3.66,15.8,7.6,-20.6,-24.1,电网设备,央国企改革,38,央国企改革|电池技术|电网概念,-8.6,3.44,30.18,11.9,0.33,1.09,14:52,0,0.21,,关于项目中标公告的更正公告
2026-07-23,300062,中能电气,创业板,1,1/1,6.35,16.5,3.9,-32.9,13.8,电网设备,电网概念,27,电池技术|电网概念|智能电网,-51.7,3.19,29.11,11.6,0.85,2.91,09:53,0,0.95,,
2026-07-23,301158,德石股份,创业板,1,1/1,15.13,14.1,2.9,-19.5,12.2,专用设备,一带一路,12,一带一路|油气资源|中俄贸易概念,28.3,2.76,28.77,10.0,0.5,1.74,10:01,1,0.64,,
2026-07-23,301587,中瑞股份,创业板,1,1/1,21.58,9.3,-9.7,-13.1,-6.4,电池,电池技术,20,电池技术|锂电池概念|储能概念,54.1,2.1,15.85,14.2,0.51,3.2,13:08,0,0.22,,
2026-07-23,300141,和顺电气,创业板,1,1/1,9.84,9.9,-4.2,-40.6,3.9,电网设备,电网概念,27,电池技术|电网概念|智能电网,-62.9,1.81,25.05,7.8,0.23,0.91,13:37,0,0.49,,
2026-07-23,001258,立新能源,主板,6,6/6,12.11,61.0,65.0,58.1,67.0,电力,央国企改革,38,央国企改革|储能概念|充电桩,112.2,12.71,113.03,11.3,1.95,1.73,09:31,7,0.31,,
2026-07-23,000815,美利云,主板,4,4/4,17.74,37.2,7.2,48.5,35.0,IT服务Ⅱ,央国企改革,38,央国企改革|西部大开发|光伏概念,158.4,21.02,123.34,17.6,2.22,1.8,09:37,3,1.75,,
2026-07-23,000603,盛达资源,主板,3,3/3,24.83,21.4,0.1,-46.8,49.4,贵金属,黄金概念,4,黄金概念,28.4,16.56,165.55,10.4,2.4,1.45,10:07,1,1.2,,
2026-07-23,002197,证通电子,主板,3,3/3,7.67,32.7,19.7,-20.8,14.6,计算机设,机器人概念,8,机器人概念|人工智能|充电桩,-12.7,8.17,40.96,20.4,0.34,0.83,09:31,6,0.23,,
2026-07-23,002879,长缆科技,主板,3,3/3,16.41,26.9,14.0,-25.4,4.4,电网设备,电网概念,27,风能|电网概念|智能电网,23.9,4.21,22.5,19.2,1.43,6.36,09:34,2,0.54,,关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告
2026-07-23,603221,爱丽家居,主板,3,3/3,12.73,14.4,11.4,-7.9,12.3,家居用品,2026中报首亏,10,长江三角|贬值受益|2026中报首亏,-157.1,0.02,30.84,0.1,0.14,0.46,09:25,0,0.02,,爱丽家居科技股份有限公司关于部分股权激励限制性股票回购注销实施公告
2026-07-23,600396,华电辽能,主板,2,4/3,16.41,36.2,4.8,432.8,358.4,电力,央国企改革,38,央国企改革|风能|新能源,596.0,53.52,241.67,23.2,0.05,0.02,13:53,0,-3.06,,
2026-07-23,600722,金牛化工,主板,2,5/4,10.9,40.6,19.3,57.5,79.9,化学原料,央国企改革,38,央国企改革|京津冀|煤化工概念,155.9,13.65,74.15,19.4,0.03,0.04,11:01,2,0.03,,
2026-07-23,603619,中曼石油,主板,2,8/4,23.47,27.8,11.0,-18.1,24.9,油服工程,一带一路,12,机器人概念|一带一路|油气资源,34.8,3.76,108.51,3.5,0.05,0.05,09:31,0,0.65,,
2026-07-23,002900,哈三联,主板,2,2/2,12.1,-0.1,18.2,-7.7,-22.2,化学制药,病原体防治,4,医疗器械概念|病原体防治|化妆品概念,-12.0,2.89,19.5,15.6,0.47,2.39,10:05,0,0.53,,
2026-07-23,002412,汉森制药,主板,2,2/2,7.38,9.8,22.4,12.0,16.0,中药Ⅱ,病原体防治,4,参股银行|病原体防治|中药概念,16.5,2.36,36.74,6.7,0.96,2.61,09:38,0,0.53,,
2026-07-23,605162,新中港,主板,2,2/2,8.45,16.2,0.2,-9.7,-5.7,电力,储能概念,17,储能概念,31.2,1.14,37.42,3.1,0.04,0.09,09:31,0,0.26,,
2026-07-23,603988,中电电机,主板,2,2/2,17.17,13.1,-5.4,-47.7,-28.5,电机Ⅱ,光伏概念,7,风能|光伏概念,130.5,0.82,40.38,2.1,0.03,0.07,09:31,0,0.21,,电机概念盘中走强，旋智科技拟被五洲医疗并购|异动情报
