日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-06-30,300503,昊志机电,创业板,1,1/1,92.3,13.9,25.6,44.9,320.0,通用设备,半导体概念,31,半导体概念|机器人概念|电池技术,146.2,35.76,222.42,17.0,0.5,0.22,11:22,8,5.58,,
2026-06-30,300671,富满微,创业板,1,1/1,86.16,35.8,91.7,166.3,163.1,半导体,半导体概念,31,半导体概念|通信技术|国产芯片,-138.5,33.05,190.19,18.8,0.38,0.2,14:10,6,2.54,,【中证快报】6月28日中证投资资讯
2026-06-30,301165,锐捷网络,创业板,1,1/1,80.45,25.0,24.8,26.7,84.8,通信设备,央国企改革,34,央国企改革|深成500|通信技术,125.8,17.26,895.92,2.0,1.19,0.13,09:54,0,4.15,,
2026-06-30,300540,蜀道装备,创业板,1,3/2,37.9,31.7,46.6,106.0,131.5,专用设备,央国企改革,34,央国企改革|西部大开发|商业航天,118.1,12.72,78.35,17.5,0.05,0.06,14:44,6,1.14,,
2026-06-30,301607,富特科技,创业板,1,1/1,52.25,16.1,37.1,80.9,84.0,汽车零部,新能源车,15,新能源车|第三代半导体|充电桩,44.9,12.31,79.31,16.7,1.14,1.43,14:21,0,0.25,,
2026-06-30,300873,海晨股份,创业板,1,1/1,33.77,32.0,56.8,54.2,70.6,物流,半导体概念,31,半导体概念|机器人概念|新能源车,37.4,10.66,56.57,19.8,0.13,0.23,10:49,9,0.52,,34只股即将分红 抢权行情能否开启？
2026-06-30,301379,天山电子,创业板,1,1/1,28.44,6.5,32.5,52.4,48.4,光学光电,人工智能,22,西部大开发|人工智能|存储芯片,62.5,9.77,61.91,16.5,0.83,1.33,10:10,0,1.55,,
2026-06-30,300545,联得装备,创业板,1,1/1,46.2,22.4,39.4,48.9,45.7,光学光电,半导体概念,31,半导体概念|机器人概念|华为概念,89.7,8.63,55.24,16.2,1.63,2.95,09:36,0,1.76,,联得装备：拟出资1100万元参设投资基金 布局战略性新兴产业
2026-06-30,301045,天禄科技,创业板,1,1/1,89.08,42.5,69.6,236.5,290.7,光学光电,OLED,7,OLED|小米概念|消费电子概念,268.3,7.66,62.1,13.2,0.38,0.61,11:20,1,0.28,,
2026-06-30,300518,新迅达,创业板,1,1/1,33.05,5.9,8.3,85.9,157.2,互联网电,电池技术,21,西部大开发|电池技术|锂电池概念,-61.0,7.65,65.89,12.2,0.08,0.13,11:12,3,0.13,,
2026-06-30,300321,同大股份,创业板,1,1/1,64.38,31.2,49.7,41.6,105.1,化学制品,央国企改革,34,央国企改革|微利股,649.6,4.9,57.1,9.5,0.61,1.07,11:20,0,0.27,,
2026-06-30,300270,中威电子,创业板,1,1/1,13.01,13.5,1.1,18.2,65.5,计算机设,华为概念,31,机器人概念|华为概念|人工智能,-92.8,2.99,33.95,9.2,0.63,1.85,09:59,0,0.47,,
2026-06-30,301513,尚水智能,创业板,1,1/1,69.47,9.8,1.5,,,电池,锂电池概念,11,锂电池概念|固态电池,50.8,2.89,14.0,22.1,0.21,1.53,13:03,1,0.79,,
2026-06-30,300563,神宇股份,创业板,1,1/1,28.39,-0.2,-3.5,-22.9,-29.2,通信设备,通信技术,17,通信技术|5G概念|物联网,68.6,2.83,36.38,8.4,0.44,1.22,13:28,0,0.54,,
2026-06-30,300980,祥源新材,创业板,1,1/1,29.41,7.3,7.8,-12.4,25.6,塑料,电池技术,21,电池技术|锂电池概念|苹果概念,67.9,2.24,28.92,8.1,1.11,3.85,09:53,0,0.42,,关于参加湖北辖区上市公司2026年投资者集体接待日活动暨2025年度业绩说明会的公告
2026-06-30,300269,联建光电,创业板,1,1/1,5.51,9.3,5.2,-18.4,-6.6,光学光电,深圳特区,6,破增发价股|深圳特区|MiniLED,-715.2,1.73,28.96,6.2,0.84,2.92,09:37,0,0.72,,
2026-06-30,603928,兴业股份,主板,3,3/3,14.8,23.3,26.6,20.9,-1.8,塑料,半导体概念,31,半导体概念|锂电池概念|光刻机(胶),41.9,1.89,50.42,3.8,1.0,1.98,09:31,0,0.12,,兴业股份两交易日股价涨停 实控人家族成员减持
2026-06-30,002407,多氟多,主板,2,2/2,50.23,20.2,49.1,47.8,325.6,化学制品,半导体概念,31,半导体概念|电池技术|新能源车,114.2,93.93,541.86,17.5,4.7,0.87,09:31,8,15.51,,一字涨停，封单超46万手！多氟多半导体材料涨价，拟再扩产能
2026-06-30,600378,昊华科技,主板,2,2/2,75.38,13.6,96.8,141.1,182.6,化学制品,央国企改革,34,央国企改革|西部大开发|电池技术,62.0,74.47,808.5,9.5,0.92,0.11,10:32,5,5.77,,
2026-06-30,603459,红板科技,主板,2,4/3,112.21,27.5,10.1,,,元件,华为概念,31,华为概念|新能源车|锂电池概念,152.3,33.37,88.7,39.8,0.33,0.37,14:02,8,0.98,,
2026-06-30,002208,合肥城建,主板,2,2/2,20.22,18.9,18.5,79.7,188.9,房地产开,央国企改革,34,央国企改革|装配建筑|独角兽,-29.3,25.06,162.38,16.2,0.38,0.23,13:01,10,-0.46,,
2026-06-30,603061,金海通,主板,2,5/3,502.22,42.7,70.2,425.3,765.2,半导体,半导体概念,31,半导体概念,187.2,18.93,436.93,4.5,0.5,0.12,14:20,5,0.31,,
2026-06-30,600363,联创光电,主板,2,2/2,35.78,10.4,0.5,-37.6,-38.7,消费电子,华为概念,31,华为概念|军工|商业航天,36.1,13.71,161.33,9.0,0.75,0.47,11:15,0,2.3,,关于控股子公司回购公司所持其部分股份用于股权激励的进展公告
2026-06-30,000566,海南海药,主板,2,6/4,4.99,22.3,21.4,-29.6,-15.1,化学制药,央国企改革,34,央国企改革|破增发价股|创投,-14.8,8.94,64.71,14.5,0.36,0.55,14:41,0,0.69,,
2026-06-30,001237,惠康科技,主板,2,2/2,71.72,11.6,1.4,,,通用设备,通用设备,1,通用设备,27.0,7.41,25.0,30.5,0.29,1.15,11:09,1,0.7,,
2026-06-30,003043,华亚智能,主板,2,5/3,99.39,25.2,65.2,116.6,129.0,半导体,半导体概念,31,半导体概念|电池技术|储能概念,182.1,6.95,87.23,8.2,1.45,1.66,09:49,0,0.61,,关于回购注销部分股票减少注册资本暨通知债权人的公告
2026-06-30,603983,丸美生物,主板,2,2/2,28.14,24.9,18.8,-15.2,-32.8,化妆品,养老金,1,养老金,52.9,4.19,112.84,3.8,0.25,0.22,10:16,7,0.56,,重组蛋白概念涨7.02%，主力资金净流入这些股
2026-06-30,603950,长源东谷,主板,2,2/2,84.43,11.7,15.9,192.2,239.1,汽车零部,低空经济,1,低空经济|湖北自贸|飞行汽车(eVTOL),69.4,3.94,273.44,1.5,1.33,0.49,09:31,0,0.66,,
2026-06-30,600113,浙江东日,主板,2,2/2,33.18,10.7,-12.2,-47.7,29.4,一般零售,央国企改革,34,央国企改革|长江三角|参股银行,99.4,3.58,136.51,2.7,0.44,0.32,09:33,1,0.89,,
2026-06-30,002628,成都路桥,主板,2,2/2,5.35,10.3,8.3,29.9,17.8,基础建设,西部大开发,11,西部大开发|PPP模式|装配建筑,-58.5,3.14,40.33,8.0,0.2,0.51,10:32,0,0.43,,
2026-06-30,000017,深中华A,主板,2,2/2,6.12,15.7,13.1,-22.3,-6.7,饰品,深圳特区,6,深圳特区|新零售|AB股,102.0,1.8,26.98,6.9,0.27,1.0,13:44,0,0.19,,
2026-06-30,603033,三维股份,主板,2,2/2,10.04,9.1,-2.6,-6.7,-10.4,橡胶,铁路基建,1,铁路基建,-19.9,1.29,101.66,1.3,0.89,0.88,09:38,0,0.31,,
2026-06-30,001229,魅视科技,主板,2,2/2,36.32,38.6,39.3,19.1,55.9,计算机设,人工智能,22,趋势股|人工智能|商业航天,88.4,1.23,26.79,4.7,0.79,2.94,09:34,0,0.22,,
2026-06-30,002638,勤上股份,主板,2,2/2,4.42,11.6,-2.6,44.9,68.1,照明设备,智慧城市,1,智慧城市|LED概念|车联网(车路云),-18.5,0.95,59.79,1.6,0.56,0.93,09:30,0,0.14,,
2026-06-30,603222,济民健康,主板,2,2/2,8.45,5.4,-3.8,-8.2,23.4,医疗器械,破增发价股,5,破增发价股|医疗器械概念|创新药,-17.2,0.81,44.37,1.8,0.29,0.66,09:30,0,0.28,,
2026-06-30,000004,国华退,主板,2,2/2,0.34,9.7,-87.7,-97.0,-96.2,软件开发,通信技术,17,通信技术|5G概念|物联网,3.8,0.01,0.43,1.9,0.01,3.25,09:36,0,0.0,,
2026-06-30,603019,中科曙光,主板,1,4/2,107.23,23.2,22.1,26.2,53.3,计算机设,人工智能,22,国产芯片|人工智能|算力概念,70.8,153.52,1568.83,10.0,4.15,0.26,14:50,0,17.18,,中科曙光关于向不特定对象发行可转换公司债券申请获得中国证券监督管理委员会同意注册批复的公告
2026-06-30,000100,TCL科技,主板,1,4/2,5.82,20.0,38.9,30.8,38.9,光学光电,半导体概念,31,半导体概念|华为概念|光伏概念,23.9,66.56,1113.48,6.1,5.37,0.48,09:56,0,14.73,,
2026-06-30,002600,领益智造,主板,1,1/1,17.34,8.0,19.2,9.7,102.8,消费电子,华为概念,31,机器人概念|华为概念|人工智能,66.6,51.09,1248.43,4.2,0.8,0.06,10:51,0,12.42,,
2026-06-30,603005,晶方科技,主板,1,1/1,53.87,13.9,31.3,94.3,91.1,半导体,半导体概念,31,半导体概念|华为概念|国产芯片,95.0,49.93,351.32,14.9,2.34,0.67,11:26,1,7.81,,
2026-06-30,002202,金风科技,主板,1,1/1,23.9,9.9,2.0,18.3,136.4,风电设备,西部大开发,11,西部大开发|深成500|商业航天,32.4,48.75,803.88,6.1,4.62,0.57,09:41,2,14.27,,
2026-06-30,000938,紫光股份,主板,1,1/1,28.86,7.2,1.0,17.0,20.6,IT服务Ⅱ,人工智能,22,通信技术|国产芯片|人工智能,38.9,46.98,825.42,5.9,3.62,0.44,10:03,1,13.95,,
2026-06-30,002119,康强电子,主板,1,3/2,39.92,23.6,73.6,141.9,134.1,半导体,半导体概念,31,半导体概念|趋势股|存储芯片,129.1,35.26,149.81,25.4,0.78,0.52,14:10,1,3.28,,
2026-06-30,600707,彩虹股份,主板,1,1/1,16.89,24.5,74.1,166.0,164.3,光学光电,央国企改革,34,央国企改革|西部大开发|OLED,1054.7,34.23,605.96,5.9,2.82,0.47,09:47,0,5.66,,
2026-06-30,605111,新洁能,主板,1,1/1,99.14,24.1,49.3,171.3,224.5,半导体,半导体概念,31,半导体概念|机器人概念|国产芯片,108.4,31.78,411.76,8.1,1.72,0.42,13:30,2,2.2,,
2026-06-30,002167,东方锆业,主板,1,8/5,22.07,13.1,64.7,78.1,98.3,小金属,电池技术,21,电池技术|趋势股|固态电池,315.6,30.77,167.45,20.1,0.94,0.56,11:18,1,3.64,,
2026-06-30,600641,先导基电,主板,1,1/1,39.86,10.5,48.2,126.9,188.0,半导体,半导体概念,31,半导体概念|光伏概念|国产芯片,-306.8,29.1,370.95,8.2,0.81,0.22,13:21,1,2.84,,
2026-06-30,600601,方正科技,主板,1,1/1,13.84,3.1,3.1,14.9,159.2,元件,央国企改革,34,央国企改革|华为概念|通信技术,94.6,26.03,577.17,4.7,1.42,0.25,10:30,0,5.21,,
2026-06-30,603290,斯达半导,主板,1,1/1,152.94,10.2,19.3,57.5,89.4,半导体,半导体概念,31,半导体概念|新能源车|国产芯片,111.6,25.59,366.25,7.3,0.96,0.26,14:03,0,3.94,,关于使用募集资金向子公司增资以实施募投项目暨关联交易的公告
2026-06-30,002747,埃斯顿,主板,1,1/1,37.33,-2.4,34.7,57.8,84.4,自动化设,机器人概念,28,深成500|机器人概念|人工智能,277.5,24.52,292.07,8.8,1.42,0.49,10:24,1,4.81,,
2026-06-30,603379,三美股份,主板,1,1/1,75.89,15.7,34.8,27.7,62.9,化学制品,半导体概念,31,半导体概念|电池技术|锂电池概念,21.4,23.51,463.29,5.3,0.26,0.06,11:10,3,2.31,,
