日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-01,300518,新迅达,创业板,2,2/2,39.66,25.0,34.0,126.6,211.8,互联网电,西部大开发,18,西部大开发|电池技术|锂电池概念,-73.2,5.27,79.07,6.8,0.28,0.35,09:32,0,0.44,,
2026-07-01,300607,拓斯达,创业板,1,1/1,49.48,28.6,61.6,50.4,47.1,自动化设,华为概念,24,机器人概念|华为概念|人形机器人,199.8,24.54,166.99,15.0,0.49,0.29,09:45,3,3.11,,
2026-07-01,300852,四会富仕,创业板,1,1/1,83.09,36.3,62.7,118.4,160.2,元件,机器人概念,15,机器人概念|新能源车|通信技术,103.5,16.41,128.75,13.9,0.72,0.56,14:54,0,0.17,,
2026-07-01,300487,蓝晓科技,创业板,1,1/1,70.62,16.5,19.7,14.4,44.6,塑料,半导体概念,21,半导体概念|西部大开发|锂电池概念,40.6,13.4,217.52,6.4,0.39,0.18,10:15,5,1.9,,
2026-07-01,300481,濮阳惠成,创业板,1,1/1,22.82,20.7,56.3,49.2,61.2,电子化学,破增发价股,26,破增发价股|OLED|氢能源,58.7,11.17,66.2,18.4,0.4,0.6,13:05,4,2.04,,
2026-07-01,300345,华民股份,创业板,1,1/1,7.01,25.2,15.3,11.8,-15.3,光伏设备,华为概念,24,华为概念|光伏概念|节能环保,-20.9,6.56,33.62,20.6,0.07,0.2,13:05,13,1.6,,
2026-07-01,300343,联创股份,创业板,1,1/1,6.8,12.8,-2.6,12.8,46.9,化学制品,电池技术,18,电池技术|锂电池概念|氟化工概念,172.2,6.0,72.5,8.7,0.2,0.28,11:11,5,1.68,,
2026-07-01,300561,汇金科技,创业板,1,1/1,16.94,9.9,-22.8,15.4,29.1,软件开发,人工智能,13,人工智能|国产软件|物联网,-285.4,5.73,40.84,14.8,0.47,1.16,10:15,3,1.28,,
2026-07-01,300287,飞利信,创业板,1,1/1,3.85,13.2,-4.9,-21.3,-33.5,IT服务Ⅱ,破增发价股,26,半导体概念|破增发价股|华为概念,-35.1,3.71,50.75,7.6,0.69,1.36,09:54,0,1.37,,
2026-07-01,300539,横河精密,创业板,1,1/1,24.44,12.4,1.2,-41.6,82.8,塑料,减速器,4,减速器|无人机|华为汽车,127.0,3.0,53.25,6.0,1.08,2.03,10:03,0,0.66,,
2026-07-01,301092,争光股份,创业板,1,1/1,49.09,1.7,-2.1,40.7,49.3,塑料,稀土永磁,2,军工|稀土永磁|超超临界发电,70.5,2.79,29.92,10.3,1.41,4.73,13:10,0,0.54,,
2026-07-01,300175,朗源股份,创业板,1,1/1,5.56,17.3,-13.3,-1.4,11.2,农产品加,工业大麻,2,农业种植|工业大麻,-156.7,1.18,26.18,4.8,0.42,1.59,10:39,0,0.26,,
2026-07-01,301279,金道科技,创业板,1,1/1,26.08,9.8,13.6,-1.4,55.4,工程机械,减速器,4,减速器|机器人执行器,67.5,1.14,34.03,3.5,0.55,1.63,10:10,0,0.19,,
2026-07-01,002407,多氟多,主板,3,8/4,55.25,24.9,60.5,63.9,373.8,化学制品,半导体概念,21,半导体概念|电池技术|锂电池概念,125.6,38.93,596.02,6.6,8.13,1.36,09:31,1,4.58,,上证早知道｜688689，拟收购半导体资产，今日复牌；002407，氢氟酸供应台积电；半导体主题ETF，强势吸金
2026-07-01,000566,海南海药,主板,3,7/5,5.49,22.3,31.3,-23.2,-12.0,化学制药,央国企改革,36,央国企改革|破增发价股|创投,-16.3,10.77,71.19,16.0,0.36,0.5,13:16,0,0.93,,
2026-07-01,600113,浙江东日,主板,3,3/3,36.5,22.4,-6.0,-42.1,46.4,一般零售,央国企改革,36,央国企改革|长江三角|参股银行,109.4,4.78,150.17,3.2,0.42,0.28,09:30,7,0.64,,锁价定增加速退场 再融资市场生态重塑
2026-07-01,000004,国华退,主板,3,3/3,0.37,32.1,-86.6,-96.7,-95.9,软件开发,破增发价股,26,破增发价股|通信技术|5G概念,4.2,0.04,0.47,9.1,0.0,0.27,09:25,5,-0.0,,
2026-07-01,600641,先导基电,主板,2,2/2,43.85,16.1,68.3,148.6,215.1,半导体,半导体概念,21,半导体概念|光伏概念|长江三角,-337.5,54.71,408.08,13.6,0.17,0.04,10:00,13,4.02,,
2026-07-01,002167,东方锆业,主板,2,9/6,24.28,13.1,86.6,96.6,121.7,小金属,电池技术,18,小金属概念|电池技术|趋势股,347.2,39.66,184.22,21.8,0.55,0.3,09:32,20,3.38,,
2026-07-01,603379,三美股份,主板,2,2/2,83.48,20.7,38.6,40.3,75.0,化学制品,半导体概念,21,半导体概念|电池技术|锂电池概念,23.5,35.91,509.63,7.1,0.99,0.19,09:31,15,-0.63,,
2026-07-01,002929,润建股份,主板,2,2/2,73.57,13.0,4.4,84.8,58.5,通信服务,华为概念,24,西部大开发|华为概念|人工智能,-1119.5,29.19,159.3,19.0,0.35,0.22,13:00,7,2.77,,
2026-07-01,002747,埃斯顿,主板,2,2/2,41.06,9.1,53.4,73.2,103.7,自动化设,机器人概念,15,机器人概念|趋势股|人工智能,305.3,21.97,321.26,6.9,2.75,0.86,09:31,2,5.32,,
2026-07-01,603991,领先股份,主板,2,2/2,155.27,20.6,36.6,110.8,139.6,半导体,半导体概念,21,半导体概念|通信技术|5G概念,1275.1,21.03,139.02,15.4,0.06,0.04,09:49,23,0.64,,
2026-07-01,002738,中矿资源,主板,2,2/2,64.89,7.7,6.7,-16.9,111.4,能源金属,电池技术,18,深成500|电池技术|锂电池概念,56.4,12.73,461.52,2.8,1.35,0.29,09:30,0,2.71,,
