日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-06-29,002180,奔图科技,主板,2,2/2,16.01,10.4,0.8,-19.2,-30.1,计算机设,半导体概念,21,半导体概念|破增发价股|深成500,-30.8,11.49,217.78,5.4,0.43,0.2,13:25,1,0.76,,
2026-06-29,601133,柏诚股份,主板,2,4/3,42.11,41.5,58.5,164.5,243.2,专业工程,半导体概念,21,半导体概念|OLED|存储芯片,115.4,9.01,220.82,4.1,1.09,0.5,09:32,3,1.39,,
2026-06-29,603155,新亚强,主板,2,2/2,27.87,27.6,56.1,57.5,50.5,化学制品,央国企改革,23,半导体概念|央国企改革|锂电池概念,103.5,8.93,88.01,10.5,0.33,0.38,14:44,0,0.35,,
2026-06-29,002568,百润股份,主板,2,2/2,17.3,11.9,-11.0,-18.4,-30.8,非白酒,深成500,10,深成500|养老金|电商概念,26.8,6.85,132.01,5.5,0.76,0.57,10:46,0,0.17,,2026半年度业绩预告
2026-06-29,603928,兴业股份,主板,2,2/2,13.45,10.4,15.0,7.3,-1.7,塑料,半导体概念,21,半导体概念|锂电池概念|光刻机(胶),38.1,2.22,45.82,5.0,0.6,1.31,09:37,0,0.47,,
2026-06-29,000988,华工科技,主板,1,1/1,177.03,1.4,16.7,121.4,284.2,自动化设,央国企改革,23,半导体概念|央国企改革|新能源车,104.8,199.61,1779.13,11.4,3.86,0.22,09:34,1,23.7,,
2026-06-29,000021,深科技,主板,1,4/2,58.86,26.1,48.7,142.8,222.0,消费电子,央国企改革,23,半导体概念|央国企改革|新能源车,77.3,137.7,926.54,15.2,3.27,0.35,09:36,1,9.66,,
2026-06-29,002409,雅克科技,主板,1,6/3,207.46,25.6,93.2,185.8,290.3,半导体,半导体概念,21,半导体概念|深成500|国产芯片,98.1,84.36,660.81,13.1,2.92,0.44,09:44,2,2.89,,
2026-06-29,600378,昊华科技,主板,1,1/1,68.53,-2.4,78.9,118.8,159.2,化学制品,央国企改革,23,央国企改革|西部大开发|电池技术,56.4,58.58,735.03,8.5,2.17,0.29,13:44,0,7.12,,
2026-06-29,002859,洁美科技,主板,1,1/1,114.15,11.4,65.0,308.7,475.0,其他电子,电池技术,8,电池技术|华为概念|国产芯片,210.5,44.6,463.33,9.7,0.41,0.09,09:30,6,6.55,,
2026-06-29,603283,赛腾股份,主板,1,1/1,78.74,21.1,63.4,136.0,214.4,自动化设,半导体概念,21,半导体概念|电池技术|新能源车,54.7,26.97,277.58,10.2,1.27,0.46,13:44,0,2.31,,
2026-06-29,603459,红板科技,主板,1,3/2,102.01,15.3,0.1,,,元件,新能源车,9,华为概念|新能源车|存储芯片,138.4,26.03,80.64,34.7,0.42,0.52,13:33,0,5.14,,
2026-06-29,002208,合肥城建,主板,1,1/1,18.38,1.1,7.7,67.2,162.6,房地产开,央国企改革,23,央国企改革|装配建筑|独角兽,-26.6,20.92,147.6,14.5,0.8,0.54,09:36,2,2.01,,关于控股子公司减少注册资本的公告
2026-06-29,603061,金海通,主板,1,4/2,456.56,34.4,54.8,372.0,724.7,半导体,半导体概念,21,半导体概念,170.2,17.38,397.21,4.5,1.39,0.35,09:42,1,1.62,,
2026-06-29,002407,多氟多,主板,1,1/1,45.66,7.0,35.5,35.2,292.6,化学制品,半导体概念,21,半导体概念|深成500|新能源车,103.8,17.22,492.57,3.5,6.04,1.23,09:25,0,6.88,,一字涨停，封单超46万手！多氟多半导体材料涨价，拟再扩产能
2026-06-29,002821,凯莱英,主板,1,4/2,167.75,34.7,44.5,78.6,104.4,医疗服务,破增发价股,15,破增发价股|深成500|病原体防治,54.5,17.0,531.84,3.3,1.78,0.33,10:18,0,1.63,,
2026-06-29,002317,众生药业,主板,1,1/1,24.85,12.3,5.6,28.5,68.7,中药Ⅱ,创新药,17,流感|病原体防治|创新药,72.1,14.62,189.26,7.9,1.05,0.55,13:05,1,2.03,,
2026-06-29,002342,巨力索具,主板,1,1/1,10.62,9.1,-6.0,36.3,74.6,通用设备,风能,3,风能|光伏概念|商业航天,672.4,14.28,101.39,14.5,1.25,1.23,10:08,0,4.88,,
2026-06-29,605499,东鹏饮料,主板,1,1/1,121.99,1.1,-14.4,-40.3,-49.1,饮料乳品,新零售,3,新零售|AH股|HS300_,19.1,13.77,824.67,1.7,1.63,0.2,13:10,1,0.98,,东鹏饮料创始人“拒喝”自家产品引热议 业绩高增难掩信任隐忧
2026-06-29,002624,完美世界,主板,1,1/1,12.69,5.1,-7.2,-20.5,-9.9,游戏Ⅱ,深成500,10,深成500|AIGC概念|元宇宙概念,46.3,13.64,231.94,6.0,0.75,0.33,10:11,0,3.15,,
2026-06-29,002549,凯美特气,主板,1,1/1,20.89,23.1,37.3,-1.0,124.4,化学制品,节能环保,3,节能环保|氢能源|工业气体,305.6,12.78,144.63,8.9,1.76,1.22,09:25,2,5.19,,
2026-06-29,000551,创元科技,主板,1,1/1,20.08,31.2,26.9,31.5,90.8,环保设备,央国企改革,23,半导体概念|央国企改革|长江三角,28.6,12.03,97.3,12.9,0.76,0.79,13:23,1,0.76,,
2026-06-29,002422,科伦药业,主板,1,1/1,39.16,6.8,7.7,37.4,11.2,化学制药,创新药,17,西部大开发|深成500|创新药,39.6,11.73,508.54,2.3,0.26,0.05,10:21,2,1.23,,
2026-06-29,603606,东方电缆,主板,1,1/1,41.82,3.0,-6.4,-18.4,0.6,电网设备,风能,3,风能|海工装备,25.3,11.71,344.93,3.5,0.2,0.06,11:10,1,2.17,,
2026-06-29,603950,长源东谷,主板,1,1/1,76.75,6.0,5.3,164.7,215.6,汽车零部,低空经济,2,低空经济|湖北自贸|飞行汽车(eVTOL),63.1,10.48,248.57,4.3,0.71,0.28,09:40,2,0.99,,
2026-06-29,000751,锌业股份,主板,1,1/1,6.22,9.7,20.3,52.8,98.7,工业金属,小金属概念,2,小金属概念|稀缺资源|东北振兴,88.6,9.51,87.69,10.9,0.64,0.73,09:32,6,3.74,,
2026-06-29,601611,中国核建,主板,1,1/1,11.1,-0.5,-7.7,-15.9,23.7,基础建设,央国企改革,23,央国企改革|储能概念|可控核聚变,28.6,8.53,334.54,2.6,0.7,0.21,10:57,0,1.84,,中国核建定增方案调整：发行数量上限降至4.07亿股，募资40亿元不变
2026-06-29,601636,旗滨集团,主板,1,1/1,9.82,17.3,49.2,65.0,100.0,玻璃玻纤,医疗器械概念,6,光伏概念|医疗器械概念|国产芯片,179.3,8.12,290.54,2.8,2.5,0.86,09:30,0,2.57,,旗滨集团：拟14.27亿元定增加码主业，近三年毛利率逐渐下降
2026-06-29,603318,水发燃气,主板,1,1/1,9.69,-8.8,8.9,44.2,49.7,燃气Ⅱ,央国企改革,23,央国企改革|一带一路|氦气概念,-58.1,8.0,44.48,18.2,0.07,0.17,09:32,3,1.79,,
2026-06-29,603032,德新科技,主板,1,1/1,26.87,3.1,6.1,37.2,52.0,电池,西部大开发,13,西部大开发|电池技术|一带一路,91.2,7.03,62.29,11.5,0.57,0.92,09:47,1,0.47,,
2026-06-29,605060,联德股份,主板,1,1/1,53.6,0.2,7.5,41.8,165.4,通用设备,物联网,8,风能|数据中心|物联网,52.9,6.67,128.07,5.3,0.13,0.1,09:40,6,1.32,,
2026-06-29,001301,尚太科技,主板,1,1/1,94.24,0.9,7.7,11.1,91.7,电池,电池技术,8,电池技术|储能概念|固态电池,27.7,6.24,175.15,3.7,0.58,0.33,14:20,0,0.73,,
2026-06-29,002915,中欣氟材,主板,1,1/1,20.34,-1.5,7.2,-14.2,15.2,化学制品,电池技术,8,电池技术|固态电池|氟化工概念,636.4,5.47,58.59,9.4,0.4,0.68,09:30,4,1.5,,
2026-06-29,002237,恒邦股份,主板,1,1/1,14.51,-6.5,8.9,8.2,25.0,贵金属,央国企改革,23,央国企改革|深成500|小金属概念,31.4,5.25,173.01,3.1,0.4,0.23,09:54,2,1.27,,
2026-06-29,603516,淳中科技,主板,1,1/1,135.11,-4.4,20.7,-38.6,282.6,计算机设,国产芯片,6,国产芯片|安防概念,92.8,5.23,274.64,1.9,0.91,0.33,09:37,0,1.29,,
2026-06-29,000759,中百集团,主板,1,1/1,6.31,-3.5,3.3,-22.2,-18.5,一般零售,央国企改革,23,央国企改革|一带一路|新零售,-4.4,5.14,41.38,13.0,0.56,1.35,10:19,0,1.56,,
2026-06-29,002366,融发核电,主板,1,1/1,5.97,1.2,-13.5,-19.7,-21.9,其他电源,央国企改革,23,央国企改革|西部大开发|可控核聚变,-167.5,5.12,110.47,4.7,1.02,0.92,10:58,0,1.42,,
2026-06-29,605178,时空科技,主板,1,1/1,97.35,38.2,44.8,79.4,396.7,专业工程,半导体概念,21,半导体概念|存储芯片|物联网,-44.8,4.85,96.45,5.1,0.29,0.3,09:38,8,0.64,,
2026-06-29,600867,通化东宝,主板,1,1/1,8.17,10.1,0.7,3.3,6.1,生物制品,创新药,17,破增发价股|医药医疗风格|创新药,12.9,4.58,160.01,3.0,0.34,0.21,13:21,0,1.07,,
2026-06-29,002653,海思科,主板,1,1/1,61.06,24.0,18.4,19.1,45.0,化学制药,创新药,17,西部大开发|深成500|创新药,89.1,4.52,327.76,1.4,0.96,0.29,10:00,2,0.77,,
2026-06-29,600488,津药药业,主板,1,1/1,4.84,7.1,-12.6,16.6,16.3,化学制药,破增发价股,15,破增发价股|辅助生殖,200.1,4.37,52.85,8.7,0.74,1.4,10:20,1,1.07,,
2026-06-29,003004,声迅股份,主板,1,1/1,76.65,7.1,28.4,263.4,317.7,计算机设,物联网,8,转债标的|人工智能|物联网,-6904.5,4.23,52.69,8.4,0.37,0.7,13:42,0,0.37,,
2026-06-29,000566,海南海药,主板,1,5/3,4.54,22.4,10.5,-39.5,-22.4,化学制药,央国企改革,23,央国企改革|破增发价股|创新药,-13.4,4.22,58.87,7.6,0.4,0.68,10:11,0,1.28,,
2026-06-29,603726,朗迪集团,主板,1,1/1,32.35,13.4,21.4,49.0,109.4,家电零部,半导体概念,21,半导体概念|机器人概念|创投,26.4,4.21,59.75,7.1,0.55,0.91,09:36,5,0.76,,
2026-06-29,001237,惠康科技,主板,1,1/1,65.2,2.6,-7.8,,,通用设备,通用设备,1,通用设备,24.5,4.07,22.73,17.9,0.36,1.59,09:30,5,1.18,,
2026-06-29,002255,海陆重工,主板,1,1/1,9.7,3.2,-0.5,-23.2,19.5,其他电源,长江三角,6,节能环保|长江三角|可控核聚变,18.1,4.03,61.88,6.6,0.46,0.74,09:31,4,1.6,,
2026-06-29,003043,华亚智能,主板,1,4/2,90.35,9.0,50.2,96.5,116.6,半导体,半导体概念,21,半导体概念|电池技术|医疗器械概念,165.5,3.84,79.3,5.0,1.36,1.71,09:47,0,0.9,,
2026-06-29,002639,雪人集团,主板,1,1/1,14.06,-1.0,-18.2,-27.5,38.7,通用设备,电池技术,8,电池技术|华为概念|物联网,363.2,3.73,92.74,4.1,1.57,1.69,09:32,0,1.9,,【中证快报】6月28日中证投资资讯
2026-06-29,600857,宁波中百,主板,1,3/2,19.66,28.3,27.1,41.7,96.9,一般零售,长江三角,6,长江三角|内贸流通|黄金概念,94.5,3.36,44.1,8.0,0.25,0.57,10:08,0,0.39,,
2026-06-29,002277,友阿股份,主板,1,1/1,6.23,3.8,-9.4,-10.2,4.0,一般零售,电商概念,4,机器人概念|电商概念|参股银行,-26.4,3.28,86.86,3.8,0.18,0.21,09:41,5,0.58,,
2026-06-29,002638,勤上股份,主板,1,1/1,4.02,2.8,-11.5,26.8,59.5,照明设备,参股银行,3,参股银行|智慧城市|LED概念,-16.8,3.08,54.38,5.8,0.19,0.35,09:46,10,0.3,,
2026-06-29,000920,沃顿科技,主板,1,1/1,15.7,11.3,23.8,26.1,51.3,塑料,央国企改革,23,央国企改革|西部大开发|节能环保,33.7,3.03,74.2,4.2,1.1,1.48,09:44,0,0.68,,
2026-06-29,002437,誉衡药业,主板,1,1/1,2.67,3.1,-9.8,-13.3,-6.0,化学制药,创新药,17,病原体防治|创新药|肝炎概念,14.5,3.02,56.07,5.6,0.37,0.66,10:59,1,0.68,,
2026-06-29,001229,魅视科技,主板,1,1/1,33.02,25.6,26.7,8.9,43.2,计算机设,人工智能,3,趋势股|人工智能|商业航天,80.4,2.93,24.35,12.7,0.52,2.13,13:41,5,0.22,,
2026-06-29,600113,浙江东日,主板,1,1/1,30.16,-0.9,-20.1,-52.6,5.8,一般零售,央国企改革,23,央国企改革|长江三角|参股银行,90.4,2.81,124.09,2.4,0.75,0.6,10:23,0,0.09,,浙江东日股份有限公司关于回购注销部分限制性股票通知债权人的公告
2026-06-29,000756,新华制药,主板,1,1/1,13.59,11.2,1.6,-13.1,-7.0,化学制药,央国企改革,23,央国企改革|病原体防治|创新药,36.2,2.77,67.8,4.3,0.31,0.45,10:08,1,0.73,,
2026-06-29,603336,宏辉果蔬,主板,1,1/1,8.2,2.9,-16.2,-4.0,36.6,种植业,创新药,17,一带一路|电商概念|创新药,305.9,2.69,49.91,5.7,0.22,0.45,13:23,2,0.45,,
2026-06-29,603477,巨星农牧,主板,1,1/1,14.55,5.4,-8.3,-16.3,-30.0,养殖业,破增发价股,15,西部大开发|破增发价股|转债标的,-16.7,2.66,74.22,3.7,0.46,0.62,10:31,0,0.59,,
2026-06-29,003019,宸展光电,主板,1,1/1,32.81,3.0,-19.7,0.3,-0.8,光学光电,新能源车,9,新能源车|人工智能|物联网,33.7,2.56,56.12,4.7,0.89,1.59,10:05,0,0.37,,
2026-06-29,000959,首钢股份,主板,1,1/1,3.44,3.9,-4.7,-30.2,1.8,普钢,央国企改革,23,央国企改革|破增发价股|深成500,31.8,2.52,256.34,1.0,0.25,0.1,13:02,0,0.39,,
2026-06-29,000777,中核科技,主板,1,1/1,18.48,-3.3,4.8,-30.5,-11.7,通用设备,央国企改革,23,央国企改革|一带一路|可控核聚变,45.0,2.39,70.85,3.4,1.76,2.49,09:32,0,0.97,,
2026-06-29,603435,嘉德利,主板,1,1/1,65.26,-3.3,-18.8,,,电子化学,新能源车,9,新能源车|复合集流体,123.0,2.37,23.29,10.3,0.72,3.08,09:39,2,0.88,,
2026-06-29,600129,太极集团,主板,1,1/1,13.05,2.8,-8.9,-27.0,-38.5,中药Ⅱ,央国企改革,23,央国企改革|西部大开发|破增发价股,64.5,2.16,71.96,3.1,0.38,0.53,10:27,1,0.55,,
2026-06-29,002687,乔治白,主板,1,5/3,4.97,18.6,17.3,1.9,9.8,服装家纺,创投,3,创投,31.0,2.14,20.55,10.9,0.47,2.29,11:10,0,0.39,,
2026-06-29,000521,长虹美菱,主板,1,1/1,5.49,1.8,2.3,-12.8,-18.4,白色家电,央国企改革,23,央国企改革|华为概念|物联网,18.9,2.03,48.05,4.2,0.27,0.56,09:25,7,0.37,,
2026-06-29,600363,联创光电,主板,1,1/1,32.53,-3.0,-8.6,-43.1,-43.1,消费电子,华为概念,7,华为概念|军工|可控核聚变,32.8,2.01,146.67,1.4,1.25,0.85,09:30,0,0.91,,
2026-06-29,002828,贝肯能源,主板,1,1/1,10.59,6.9,12.7,-3.3,2.1,油服工程,西部大开发,13,西部大开发|一带一路|天然气,-37.9,1.95,21.28,9.2,0.18,0.84,09:31,2,0.77,,
2026-06-29,002693,双成药业,主板,1,1/1,9.11,4.2,-14.6,29.2,25.3,化学制药,合成生物,2,合成生物|海南自贸,116.1,1.9,37.44,5.3,0.91,2.43,10:15,0,0.46,,双成药业：签署SC-C141项目美国独家开发协议 最高可获1000万美元许可费
2026-06-29,002038,双鹭药业,主板,1,1/1,5.58,10.7,-5.1,-26.4,-20.7,化学制药,创新药,17,流感|病原体防治|创新药,-12.0,1.89,47.54,4.2,0.68,1.43,10:10,0,0.46,,北京双鹭药业股份有限公司关于获得硫酸镁钠钾口服用浓溶液药品注册证书的公告
2026-06-29,603983,丸美生物,主板,1,1/1,25.58,18.5,8.0,-20.9,-37.6,化妆品,养老金,2,养老金|合成生物|化妆品概念,48.1,1.74,102.58,1.8,0.54,0.53,10:56,0,0.44,,
2026-06-29,002370,亚太药业,主板,1,1/1,5.37,9.1,-10.2,-27.7,40.9,化学制药,病原体防治,12,长江三角|病原体防治|幽门螺杆菌概念,39.4,1.7,40.04,4.4,0.77,1.93,10:16,0,0.43,,
2026-06-29,603880,南卫股份,主板,1,1/1,7.74,3.3,-6.0,22.9,29.4,医疗器械,医疗器械概念,6,医疗器械概念|青蒿素,-22.6,1.67,22.37,7.7,0.01,0.05,13:00,1,0.16,,
2026-06-29,002728,特一药业,主板,1,1/1,8.8,9.7,1.1,-19.3,6.8,中药Ⅱ,破增发价股,15,破增发价股|流感|病原体防治,59.5,1.61,44.12,3.8,0.38,0.86,09:58,1,0.63,,
2026-06-29,600576,祥源文旅,主板,1,1/1,5.92,4.8,0.3,-7.4,-24.6,旅游及景,长江三角,6,长江三角|低空经济|冰雪经济,60.8,1.6,39.1,4.2,0.07,0.18,10:51,14,0.4,,
2026-06-29,605377,华旺科技,主板,1,6/3,9.52,13.3,5.0,10.8,15.4,造纸,造纸印刷,2,造纸印刷|价值股,20.8,1.43,53.0,2.8,0.16,0.3,10:50,0,0.24,,
2026-06-29,603033,三维股份,主板,1,1/1,9.13,1.2,-11.4,-12.5,-17.7,橡胶,降解塑料,2,铁路基建|降解塑料,-18.1,1.22,92.44,1.4,0.29,0.32,13:00,0,0.15,,
2026-06-29,003006,百亚股份,主板,1,1/1,15.19,6.3,-11.1,-26.8,-42.3,个护用品,西部大开发,13,西部大开发|电商概念|婴童概念,29.5,1.18,65.1,1.9,0.59,0.91,10:46,0,0.19,,百亚股份：拟回购5000万元至1亿元股份
2026-06-29,000017,深中华A,主板,1,1/1,5.56,6.3,2.8,-31.9,-13.4,饰品,新零售,3,深圳特区|新零售|黄金概念,92.7,1.15,24.51,4.9,0.23,0.93,10:49,8,0.19,,
2026-06-29,002628,成都路桥,主板,1,1/1,4.86,-1.4,-1.6,16.3,7.3,基础建设,西部大开发,13,西部大开发|装配建筑|工程建设,-53.1,1.15,36.63,3.2,0.46,1.26,09:38,0,0.4,,
2026-06-29,600557,康缘药业,主板,1,1/1,11.96,3.1,-7.4,-15.5,-19.6,中药Ⅱ,创新药,17,破增发价股|病原体防治|创新药,22.6,1.07,67.71,1.6,0.16,0.24,10:21,0,0.27,,年内股价跌约15%，康缘药业董事会换届延期，拟斥资1-2亿元回购股份
2026-06-29,605098,行动教育,主板,1,1/1,59.69,8.4,5.3,47.3,82.3,教育,创投,3,创投,21.5,0.9,71.18,1.3,0.45,0.64,13:01,0,0.06,,
2026-06-29,600222,太龙药业,主板,1,1/1,7.25,1.0,-6.9,10.7,30.0,中药Ⅱ,央国企改革,23,央国企改革|病原体防治|创新药,68.1,0.84,41.61,2.1,0.48,1.15,09:33,0,0.14,,
2026-06-29,605300,佳禾食品,主板,1,3/2,10.35,20.2,-2.9,-12.5,-24.6,饮料乳品,破增发价股,15,破增发价股,105.2,0.78,47.03,1.7,0.31,0.66,09:30,0,0.34,,
2026-06-29,600468,百利电气,主板,1,1/1,5.84,0.7,-11.5,-15.5,-17.4,电网设备,央国企改革,23,央国企改革|破增发价股|可控核聚变,76.9,0.71,63.52,1.1,0.65,1.03,09:30,0,0.43,,
2026-06-29,603222,济民健康,主板,1,1/1,7.68,-2.7,-12.5,-17.5,13.4,医疗器械,创新药,17,破增发价股|病原体防治|创新药,-15.6,0.68,40.33,1.7,0.32,0.8,09:36,0,0.29,,
2026-06-29,002521,齐峰新材,主板,1,1/1,7.07,3.2,-5.9,-13.9,-18.3,造纸,造纸印刷,2,造纸印刷,22.4,0.66,29.64,2.4,0.27,0.9,13:08,1,0.14,,
2026-06-29,000004,国华退,主板,1,1/1,0.31,-88.8,-88.8,-97.2,-96.4,软件开发,物联网,8,5G概念|深圳特区|物联网,3.5,0.03,0.39,7.4,0.0,0.27,11:11,3,0.0,,
2026-06-29,688432,有研硅,科创板,2,2/2,37.08,46.6,94.8,197.2,240.7,半导体,半导体概念,21,半导体概念|中芯概念|存储芯片,222.2,32.94,463.61,7.6,1.01,0.22,13:31,1,-1.23,,涨价信号开启！半导体硅片集体爆发 有研硅20CM涨停
2026-06-29,688120,华海清科,科创板,1,1/1,316.32,34.5,69.6,188.4,300.3,半导体,央国企改革,23,半导体概念|央国企改革|存储芯片,142.6,52.61,1564.93,3.7,1.75,0.11,14:50,0,3.32,,
2026-06-29,688233,神工股份,科创板,1,1/1,194.33,51.2,127.9,180.0,573.7,半导体,半导体概念,21,半导体概念|中芯概念|国产芯片,334.6,42.02,330.96,13.1,0.12,0.04,09:40,2,0.57,,涨价信号开启！半导体硅片集体爆发 有研硅20CM涨停
2026-06-29,688548,广钢气体,科创板,1,1/1,46.49,21.3,68.2,228.8,369.5,电子化学,央国企改革,23,半导体概念|央国企改革|华为概念,191.1,27.23,321.34,9.4,0.28,0.09,14:43,0,1.06,,
2026-06-29,688336,三生国健,科创板,1,1/1,49.75,20.7,12.7,21.4,36.3,生物制品,创新药,17,医药医疗风格|创新药|单抗概念,15.0,9.36,444.93,2.2,0.7,0.16,10:26,0,1.44,,
2026-06-29,688796,百奥赛图,科创板,1,1/1,110.56,18.2,0.9,113.2,,医疗服务,医药医疗风格,5,AH股|医药医疗风格,170.1,4.03,42.68,9.9,0.47,1.1,13:06,0,0.08,,
2026-06-29,688765,禾元生物-U,科创板,1,1/1,51.55,13.4,-0.2,-26.6,,生物制品,创新药,17,医药医疗风格|创新药|重组蛋白,-127.2,2.55,23.86,11.4,0.28,1.18,13:05,4,0.47,,
2026-06-29,688198,佰仁医疗,科创板,1,1/1,90.72,7.0,9.9,-17.5,-10.6,医疗器械,医疗器械概念,6,医疗器械概念,61.7,1.53,124.97,1.3,0.69,0.55,10:43,0,0.29,,
2026-06-29,688689,银河微电,科创板,1,1/1,55.88,20.0,45.1,97.0,148.0,半导体,半导体概念,21,半导体概念|新能源车|国产芯片,78.6,0.87,72.36,1.2,2.91,4.02,09:25,0,0.4,,董事会关于公司不存在《上市公司证券发行注册管理办法》第十一条规定的不得向特定对象发行股票情形的说明
