日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-06,000545,金浦钛业,主板,1,4/2,2.71,12.9,10.6,-4.6,-2.2,化学原料,电池技术,8,电池技术|锂电池概念|钛白粉概念,-5.3,1.53,26.7,5.9,0.36,1.34,09:38,0,0.78,,
2026-07-06,002042,华孚时尚,主板,1,1/1,3.86,15.6,-0.2,-7.6,-14.0,纺织制造,贬值受益,6,破增发价股|创投|贬值受益,89.1,1.47,65.65,2.2,0.3,0.45,09:25,1,0.4,,最高涨超74000%！多家A股公司大幅预增
2026-07-06,603020,爱普股份,主板,1,1/1,14.69,7.2,39.0,46.0,65.5,化学制品,味蕾经济,1,味蕾经济,63.0,1.41,55.18,2.6,0.48,0.87,09:42,0,0.19,,
2026-07-06,600241,时代万恒,主板,1,1/1,7.41,13.3,-3.5,-11.8,-12.9,电池,央国企改革,14,央国企改革|电池技术|锂电池概念,-14.8,1.16,21.81,5.5,0.13,0.6,13:04,1,0.19,,
2026-07-06,603815,交建股份,主板,1,1/1,6.11,15.5,3.2,-19.3,-16.7,基础建设,一带一路,4,一带一路|PPP模式|新型城镇化,-5.0,1.1,37.82,3.0,0.04,0.11,13:18,0,0.24,,
2026-07-06,601368,绿城水务,主板,1,1/1,4.75,13.6,6.0,-4.1,-2.6,环境治理,央国企改革,14,央国企改革|西部大开发|破增发价股,35.4,0.98,41.94,2.4,0.03,0.08,14:19,1,0.19,,
2026-07-06,002403,爱仕达,主板,1,4/2,11.78,38.1,10.9,-6.4,-14.5,小家电,机器人概念,6,机器人概念|长江三角|跨境电商,-17.2,0.88,35.01,2.6,0.56,1.6,09:33,0,0.4,,
2026-07-06,603221,爱丽家居,主板,1,1/1,11.78,15.9,-5.8,-18.3,6.2,家居用品,贬值受益,6,长江三角|贬值受益|拼多多概念,-145.3,0.88,28.54,3.2,0.2,0.71,10:59,1,0.17,,
2026-07-06,603201,常润股份,主板,1,1/1,15.6,13.7,-12.6,-6.3,6.8,汽车零部,贬值受益,6,贬值受益,15.1,0.83,29.38,2.9,0.45,1.52,09:44,0,0.27,,
2026-07-06,002774,快意电梯,主板,1,1/1,15.83,14.3,32.8,59.7,88.9,专用设备,一带一路,4,一带一路,91.1,0.82,44.6,1.9,0.77,1.72,09:39,0,0.31,,
2026-07-06,688206,概伦电子,科创板,1,1/1,48.76,14.9,25.8,33.6,80.5,软件开发,国产芯片,4,国产芯片|存储芯片|信创,1041.1,11.52,212.88,5.6,0.67,0.32,09:43,1,1.24,,
2026-07-06,688039,当虹科技,科创板,1,1/1,43.56,22.8,3.5,-18.9,37.5,IT服务Ⅱ,机器人概念,6,机器人概念|人工智能|人形机器人,-50.9,3.36,48.18,7.3,0.28,0.57,11:27,0,0.71,,当虹科技：股东常州虹途协议转让公司5.0632%股份
