日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-06-22,300522,世名科技,创业板,2,2/2,23.05,88.3,70.5,88.3,76.4,化学制品,储能概念,2,光刻机(胶)|储能概念|石墨烯,,14.75,60.65,27.5,0.13,0.21,13:25,19,-0.4,,
2026-06-22,301580,爱迪特,创业板,2,2/2,75.8,74.5,68.3,148.2,190.7,医疗器械,医疗器械概念,2,医疗器械概念|3D打印,,7.41,76.41,9.7,1.12,1.46,09:25,2,1.04,,
2026-06-22,300179,四方达,创业板,1,1/1,57.48,34.0,78.9,303.0,519.9,通用设备,半导体概念,17,半导体概念|油气资源|培育钻石,,61.43,214.96,29.0,1.09,0.51,09:30,16,2.01,,
2026-06-22,300085,银之杰,创业板,1,1/1,32.35,19.0,-19.1,-19.9,-13.0,软件开发,华为概念,18,华为概念|人工智能|互联网金融,,33.98,210.93,17.4,1.17,0.56,11:29,4,-2.28,,
2026-06-22,301071,力量钻石,创业板,1,1/1,91.92,30.3,42.4,162.2,223.3,非金属材,半导体概念,17,半导体概念|培育钻石,,32.64,177.29,18.9,1.68,0.95,09:48,4,1.79,,
2026-06-22,300401,花园生物,创业板,1,1/1,19.87,35.3,53.6,32.3,46.7,化学制药,合成生物,2,转债标的|合成生物|维生素,,16.67,106.28,15.9,0.28,0.26,09:34,17,-1.8,,
2026-06-22,300243,瑞丰高材,创业板,1,1/1,23.46,18.8,12.9,127.8,136.7,塑料,电池技术,28,电池技术|固态电池|合成生物,,14.17,52.47,28.6,0.44,0.84,10:30,1,0.51,,
2026-06-22,300561,汇金科技,创业板,1,1/1,15.28,13.0,-21.2,12.4,36.9,软件开发,人工智能,12,人工智能|互联网金融|物联网,,5.36,36.83,16.0,0.65,1.76,13:19,0,-0.51,,
2026-06-22,301548,崇德科技,创业板,1,1/1,93.06,25.6,5.7,67.4,105.1,通用设备,风能,2,风能|核能核电,,4.08,24.41,17.9,0.93,3.79,11:02,0,-0.74,,
2026-06-22,301356,天振股份,创业板,1,1/1,28.73,23.2,9.1,37.7,72.1,家居用品,贬值受益,1,贬值受益,,3.43,36.4,9.9,0.05,0.14,11:23,2,0.01,,
2026-06-22,300882,万胜智能,创业板,1,1/1,18.04,15.9,-0.3,-3.0,27.0,电网设备,人工智能,12,人工智能|参股银行|物联网,,3.08,48.05,6.7,0.15,0.31,13:06,2,-0.08,,
2026-06-22,600353,旭光电子,主板,5,12/7,46.21,46.4,97.0,190.6,302.9,其他电子,趋势股,26,西部大开发|华为概念|趋势股,,3.23,382.99,0.8,3.51,0.92,09:25,0,-4.58,,疯狂！11个交易日，猛拉6涨停！600353最新公告：可控核聚变业务占比约2%，相关产品2026年以来尚未交付实现收入
2026-06-22,603989,艾华集团,主板,4,4/4,45.65,46.4,60.6,178.5,218.6,元件,华为概念,18,华为概念|节能环保|充电桩,,14.75,182.04,8.2,0.12,0.07,09:36,31,0.56,,
2026-06-22,600397,江钨装备,主板,4,4/4,22.22,46.5,66.6,204.4,271.0,专用设备,央国企改革,43,央国企改革|趋势股|反内卷概念,,5.57,219.97,2.5,1.99,0.9,09:30,1,-7.62,,
2026-06-22,000811,冰轮环境,主板,3,9/5,44.19,30.5,28.3,163.8,410.9,通用设备,央国企改革,43,央国企改革|电池技术|创投,,30.8,432.35,7.4,0.96,0.22,13:01,0,2.98,,
2026-06-22,000657,中钨高新,主板,2,5/3,108.33,24.7,73.7,265.5,837.9,小金属,央国企改革,43,央国企改革|小金属概念|趋势股,,88.84,1573.95,5.7,3.09,0.2,09:52,7,-8.27,,
2026-06-22,002842,翔鹭钨业,主板,2,2/2,52.49,21.3,56.6,286.8,560.9,小金属,小金属概念,14,小金属概念,,38.74,140.92,28.4,0.29,0.21,14:01,4,-1.58,,
2026-06-22,603663,三祥新材,主板,2,4/3,96.24,27.6,90.6,160.0,312.3,化学原料,电池技术,28,半导体概念|电池技术|趋势股,,25.47,407.06,6.3,0.67,0.17,09:40,13,1.32,,
