日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-08-14,000831,中国稀土,主板,1,1/1,60.95,6.6,31.9,9.2,47.5,小金属,央国企改革,13,央国企改革|深成500|稀土永磁,261.0,54.17,646.81,8.5,1.0,0.15,09:53,1,8.5,,关于召开2026年半年度业绩说明会的公告
2026-08-14,600186,莲花控股,主板,1,1/1,12.02,21.5,17.3,88.1,96.4,调味发酵,半导体概念,6,半导体概念|电商概念|算力概念,61.3,35.19,215.05,16.9,1.99,0.92,10:02,2,13.05,,
2026-08-14,603618,杭电股份,主板,1,1/1,29.87,8.0,-8.2,105.9,352.6,电网设备,通信技术,12,电池技术|通信技术|5G概念,-86.4,32.81,206.51,16.4,1.52,0.74,10:35,2,8.99,,
2026-08-14,603881,数据港,主板,1,1/1,29.04,13.0,20.7,-18.5,25.4,通信服务,央国企改革,13,央国企改革|算力概念|云计算,179.5,28.02,250.34,11.8,2.19,0.88,13:44,0,7.09,,
2026-08-14,600353,旭光电子,主板,1,1/1,31.03,10.7,-16.5,63.6,105.5,其他电子,通信技术,12,华为概念|通信技术|5G概念,156.1,20.71,257.18,8.4,2.25,0.87,13:39,0,3.21,,
2026-08-14,003031,中瓷电子,主板,1,1/1,130.08,12.3,0.8,77.4,136.0,通信设备,央国企改革,13,央国企改革|华为概念|通信技术,92.7,16.32,442.48,3.8,1.62,0.37,14:26,0,2.63,,
2026-08-14,000620,盈新发展,主板,1,1/1,3.03,9.0,-3.5,-3.2,88.2,房地产开,参股银行,2,参股银行|2026中报扭亏|土地流转,-14.9,15.82,141.55,11.6,1.2,0.85,13:34,0,4.83,,
2026-08-14,603186,华正新材,主板,1,1/1,167.55,17.2,-3.2,110.0,373.7,元件,通信技术,12,华为概念|通信技术|5G概念,90.8,15.39,262.7,6.0,3.82,1.45,09:37,0,4.7,,
2026-08-14,603989,艾华集团,主板,1,1/1,32.99,12.9,-5.6,82.2,96.0,元件,华为概念,11,华为概念|节能环保|充电桩,49.8,13.86,131.56,10.7,1.82,1.38,09:35,3,2.87,,
2026-08-14,603115,海星股份,主板,1,1/1,85.45,7.1,-5.1,247.1,457.4,元件,元件,1,元件,93.6,13.71,209.0,6.8,1.1,0.53,14:26,0,1.6,,
2026-08-14,002645,华宏科技,主板,1,1/1,21.48,11.8,6.1,61.6,91.5,环保设备,人工智能,14,节能环保|一带一路|人工智能,41.5,10.49,146.11,7.4,0.9,0.61,13:56,0,1.09,,
2026-08-14,600645,中源协和,主板,1,1/1,22.33,12.8,17.9,-10.7,-17.8,生物制品,人工智能,14,破增发价股|长江三角|人工智能,95.0,9.98,104.45,9.7,0.36,0.35,09:30,2,1.95,,重组蛋白概念涨2.50%，主力资金净流入这些股
2026-08-14,600272,开开实业,主板,1,7/5,17.6,35.7,54.3,29.7,31.4,医药商业,央国企改革,13,央国企改革|长江三角|电商概念,200.9,7.65,28.16,28.2,0.29,1.03,09:44,1,2.71,,
2026-08-14,600288,大恒科技,主板,1,1/1,13.22,19.9,-14.5,-16.6,4.7,软件开发,人工智能,14,通信技术|人工智能|股权分散,35.3,6.38,57.74,11.3,0.89,1.53,09:41,1,1.23,,
2026-08-14,601609,金田股份,主板,1,1/1,10.95,4.8,5.7,-1.5,7.2,工业金属,人工智能,14,新能源车|人工智能|算力概念,24.5,6.36,189.29,3.4,0.6,0.31,09:47,1,1.99,,近日海外机构调研股名单
2026-08-14,600829,人民同泰,主板,1,1/1,11.83,14.6,19.6,10.7,46.0,医药商业,电商概念,5,电商概念|冷链物流|中药概念,48.2,5.65,68.6,8.8,0.63,0.91,14:42,0,1.28,,
2026-08-14,600815,厦工股份,主板,1,1/1,3.98,21.3,54.9,26.8,42.1,工程机械,央国企改革,13,央国企改革|破增发价股|2026中报首亏,-86.3,4.3,70.61,6.4,0.26,0.37,14:20,0,0.94,,
2026-08-14,600198,大唐电信,主板,1,1/1,7.84,8.9,7.1,-17.7,-9.4,通信设备,央国企改革,13,央国企改革|通信技术|5G概念,-209.3,4.16,102.07,4.1,0.89,0.87,09:36,1,1.71,,
2026-08-14,603725,天安新材,主板,1,1/1,12.23,19.9,-6.7,22.4,14.1,家居用品,新能源车,5,机器人概念|新能源车|创投,32.2,3.83,37.28,10.4,0.54,1.46,09:34,1,1.06,,
2026-08-14,000950,重药控股,主板,1,1/1,6.29,15.8,12.5,9.6,19.8,医药商业,央国企改革,13,央国企改革|破增发价股|中药概念,24.9,3.71,107.73,3.5,0.36,0.34,09:46,0,1.23,,垫资供货讨债难！重药控股422起诉讼涉12.89亿元，百亿元应收压身，医院欠款顽疾能否化解
2026-08-14,002418,康盛股份,主板,1,1/1,4.07,6.8,18.3,-14.3,-12.5,家电零部,新能源车,5,新能源车|液冷概念|算力概念,266.3,3.27,46.25,7.1,0.33,0.71,09:31,1,1.88,,
2026-08-14,603025,大豪科技,主板,1,1/1,15.18,13.1,17.6,-9.2,10.2,自动化设,人工智能,14,央国企改革|人工智能|网络安全,20.1,3.15,168.37,1.9,0.41,0.25,09:30,1,0.89,,大豪科技603025.SH)2026年中报净利润为5.32亿元、较去年同期上涨33.45%
2026-08-14,002766,索菱股份,主板,1,1/1,4.5,9.8,28.6,-22.8,-15.4,汽车零部,人工智能,14,破增发价股|人工智能|物联网,-52.1,3.14,38.56,8.5,1.28,3.33,13:16,0,0.76,,
2026-08-14,600769,祥龙电业,主板,1,1/1,16.51,9.3,0.5,24.7,49.5,环境治理,央国企改革,13,央国企改革|工程建设|高市净率,321.8,3.11,61.91,5.3,0.31,0.5,13:51,0,0.67,,
2026-08-14,002951,金时科技,主板,1,1/1,18.14,29.0,42.9,-6.9,8.4,其他电源,储能概念,3,储能概念|超级电容,-32.6,2.92,72.76,4.1,0.41,0.56,09:33,2,0.75,,
2026-08-14,002628,成都路桥,主板,1,1/1,5.56,13.0,9.0,21.4,5.1,基础建设,西部大开发,3,西部大开发|PPP模式|装配建筑,-60.8,2.91,41.91,7.3,0.32,0.76,14:21,0,0.55,,
2026-08-14,002989,中天精装,主板,1,1/1,25.36,7.4,-7.8,-9.9,-17.0,装修装饰,央国企改革,13,央国企改革|转债标的|深圳特区,-28.6,2.33,50.17,4.8,0.8,1.6,13:56,0,0.4,,
2026-08-14,002774,快意电梯,主板,1,1/1,17.55,4.5,7.2,60.3,61.0,专用设备,一带一路,3,一带一路,101.0,1.93,49.45,4.0,0.4,0.8,09:38,0,0.61,,
2026-08-14,002658,雪迪龙,主板,1,1/1,8.23,13.5,17.2,-18.7,6.6,环保设备,节能环保,9,节能环保|大数据|物联网,33.7,1.84,29.51,6.4,0.86,2.9,10:24,0,0.65,,【中证快报】8月13日中证投资资讯 | 氢能“破壁时刻” 四力共振推开万亿产业大门
2026-08-14,002651,利君股份,主板,1,1/1,8.39,8.5,14.8,-22.3,-34.2,航空装备,节能环保,9,西部大开发|节能环保|军工,210.7,1.47,47.44,3.2,0.61,1.29,09:45,0,0.7,,关于公司董事长提议实施2026年半年度分红的提示性公告
2026-08-14,603382,海阳科技,主板,1,1/1,20.94,15.2,23.5,-30.8,-32.4,化学纤维,股权分散,2,股权分散,38.4,1.43,24.18,6.1,0.27,1.1,09:44,0,0.52,,
2026-08-14,002988,豪美新材,主板,1,1/1,23.3,10.8,14.0,-38.1,-49.6,工业金属,新能源车,5,新能源车|转债标的|华为汽车,49.8,1.35,58.2,2.4,0.56,0.97,14:34,0,0.19,,
2026-08-14,002820,桂发祥,主板,1,1/1,10.14,11.3,15.8,-15.3,-33.5,休闲食品,央国企改革,13,央国企改革|网红经济|电商概念,-74.0,1.34,20.37,6.9,0.35,1.71,11:07,0,0.35,,桂发祥002820.SZ)：2026年中报净利润为-692.62万元，同比亏损放大
2026-08-14,603095,越剑智能,主板,1,3/2,14.94,14.5,14.7,-27.4,-2.7,专用设备,参股银行,2,参股银行,58.2,1.19,38.59,3.2,0.46,1.2,09:35,0,0.42,,
2026-08-14,603079,圣达生物,主板,1,1/1,13.41,14.2,16.1,-32.0,-27.0,化学制品,破增发价股,8,破增发价股|合成生物|食品安全,47.3,1.17,25.35,4.7,0.67,2.64,10:44,1,0.29,,
2026-08-14,603177,德创环保,主板,1,1/1,10.23,13.0,17.5,-12.9,4.0,环境治理,节能环保,9,节能环保|储能概念|2026中报首亏,-39.5,0.97,20.89,4.8,0.4,1.91,11:01,0,0.31,,
2026-08-14,002811,郑中设计,主板,1,1/1,11.3,10.0,6.0,-22.5,5.0,装修装饰,人工智能,14,一带一路|人工智能|深圳特区,21.1,0.94,31.93,3.0,0.5,1.58,10:22,0,0.17,,
2026-08-14,002907,华森制药,主板,1,1/1,15.26,13.0,1.0,4.4,-14.6,中药Ⅱ,中药概念,5,西部大开发|病原体防治|中药概念,110.8,0.82,51.25,1.6,1.32,2.57,09:25,0,0.43,,注射用菲泽妥单抗获批上市；南模生物涨停
2026-08-14,603089,正裕工业,主板,1,1/1,9.75,11.9,16.6,-29.9,-38.1,汽车零部,破增发价股,8,破增发价股|机器人概念|新能源车,46.9,0.59,23.4,2.6,0.13,0.57,10:15,1,0.16,,今年以来119家公司完成定增，募资总额4039.16亿元
2026-08-14,688662,富信科技,科创板,1,1/1,98.4,8.7,-1.6,128.4,188.1,其他电子,通信技术,12,半导体概念|通信技术|5G概念,283.9,16.87,112.87,15.5,0.98,0.87,10:15,1,1.67,,
2026-08-14,688485,九州一轨,科创板,1,1/1,72.1,16.7,28.8,175.2,449.1,轨交设备,半导体概念,6,半导体概念,-847.9,12.79,108.36,12.3,0.02,0.02,10:45,2,-0.41,,
2026-08-14,688286,敏芯股份,科创板,1,1/1,53.56,18.3,-4.6,-10.2,4.6,半导体,人工智能,14,半导体概念|人工智能|物联网,184.1,6.15,41.94,15.6,0.94,2.24,13:51,0,0.35,,
