日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-24,301234,五洲医疗,创业板,3,3/3,58.75,72.8,63.7,42.9,63.5,医疗器械,贬值受益,3,医疗器械概念|医美概念|贬值受益,187.5,0.51,23.6,2.2,3.97,16.81,09:25,0,0.12,,五洲医疗：股东协议转让11.81%公司股份
2026-07-24,301583,托伦斯,创业板,1,4/3,174.0,27.9,,,,半导体,半导体概念,7,半导体概念|存储芯片|先进封装,337.3,21.96,53.65,43.8,0.81,1.51,13:10,0,0.83,,
2026-07-24,300480,光力科技,创业板,1,1/1,31.66,19.7,-17.8,41.3,103.9,专用设备,华为概念,9,半导体概念|华为概念|节能环保,217.2,10.24,85.53,12.8,0.98,1.15,10:03,0,2.06,,
2026-07-24,300414,中光防雷,创业板,1,1/1,11.27,17.4,-1.9,-31.7,-25.6,通信设备,华为概念,9,华为概念|军工|充电桩,161.4,1.45,35.34,4.2,0.73,2.06,09:34,0,0.72,,
2026-07-24,002879,长缆科技,主板,4,4/4,18.05,43.0,28.9,-20.1,15.1,电网设备,核能核电,2,液冷概念|核能核电|智能电网,26.3,3.69,24.75,14.9,0.72,2.93,09:25,2,-0.05,,关于回购股份事项前十名股东和前十名无限售条件股东持股情况的公告
2026-07-24,603221,爱丽家居,主板,4,4/4,14.0,35.8,29.2,2.6,23.6,家居用品,2026中报首亏,4,长江三角|贬值受益|2026中报首亏,-171.1,0.14,33.92,0.4,2.76,8.13,09:25,0,0.08,,2连板爱丽家居：控股股东拟协议转让20.19%股份
2026-07-24,000595,新能股份,主板,3,3/3,6.07,28.3,3.4,-5.6,24.4,电力,央国企改革,12,央国企改革|西部大开发|储能概念,72.7,7.27,69.12,10.6,0.12,0.18,09:25,14,-1.11,,
2026-07-24,002083,孚日股份,主板,2,2/2,11.52,12.3,-4.5,-5.2,145.5,纺织制造,央国企改革,12,央国企改革|电池技术|锂电池概念,22.7,11.33,109.05,10.4,0.61,0.56,09:31,6,1.75,,VC价格强势上行，并购硅基负极企业，孚日股份逆市涨停！
2026-07-24,601606,长城军工,主板,2,2/2,32.05,27.1,10.0,-32.8,8.0,地面兵装,央国企改革,12,央国企改革|军工|军民融合,3351.4,9.55,232.12,4.2,2.47,1.06,09:36,0,2.49,,3.54亿主力资金净流入，兵装重组概念涨6.39%
2026-07-24,003001,中岩大地,主板,2,6/3,20.39,4.2,43.5,-3.7,-43.1,专业工程,节能环保,7,节能环保|人工智能|2026中报首亏,353.5,7.09,23.32,31.2,0.04,0.18,10:01,18,0.35,,
2026-07-24,002300,太阳电缆,主板,2,2/2,7.1,20.1,0.0,-27.0,6.3,电网设备,军工,6,风能|军工|充电桩,65.5,5.84,51.28,11.8,0.49,0.95,10:21,2,1.07,,
2026-07-24,002498,汉缆股份,主板,2,2/2,6.5,21.0,-10.3,10.2,80.6,电网设备,充电桩,6,电池技术|储能概念|充电桩,37.9,4.85,216.24,2.3,1.54,0.71,09:30,0,0.97,,国家电网释放红利！电力设备企业密集中标大订单 保变电气、金冠股份等多股涨停
2026-07-24,600698,湖南天雁,主板,2,2/2,6.84,20.0,11.2,-23.4,-34.2,汽车零部,央国企改革,12,央国企改革|节能环保|新能源车,-240.9,4.57,56.8,8.2,0.41,0.73,09:43,2,0.55,,3.54亿主力资金净流入，兵装重组概念涨6.39%
2026-07-24,002298,中电鑫龙,主板,2,2/2,8.1,19.6,1.8,-29.7,17.6,电网设备,华为概念,9,华为概念|储能概念|充电桩,-14.2,4.39,53.52,8.3,0.97,1.81,09:31,1,1.09,,
2026-07-24,600984,建设机械,主板,2,2/2,4.0,27.8,0.5,5.0,14.6,工程机械,央国企改革,12,央国企改革|西部大开发|一带一路,-2.2,3.44,50.28,7.0,0.3,0.6,10:48,1,0.43,,
2026-07-24,000011,深物业A,主板,2,2/2,8.26,24.6,17.8,-8.8,-6.5,房地产开,央国企改革,12,央国企改革|AB股|2026中报首亏,2994.1,2.04,43.49,4.8,0.71,1.63,09:55,0,0.01,,
2026-07-24,603956,威派格,主板,2,2/2,6.31,17.3,30.9,-9.6,-9.1,专用设备,华为概念,9,华为概念|人工智能|物联网,-24.8,1.58,35.96,4.5,0.26,0.72,09:37,2,0.35,,
2026-07-24,000668,荣丰控股,主板,2,2/2,17.67,0.7,-17.8,28.0,128.9,房地产开,电商概念,2,网红经济|电商概念,92.5,1.14,25.95,4.6,0.41,1.59,13:08,0,0.21,,
2026-07-24,002199,东晶电子,主板,2,2/2,11.8,9.2,-3.4,15.7,35.3,元件,长江三角,3,长江三角|被动元件概念,-77.4,1.01,27.25,3.8,0.18,0.68,09:31,1,-0.14,,
2026-07-24,000533,顺钠股份,主板,2,2/2,9.55,19.8,-6.9,0.0,34.3,电网设备,储能概念,5,储能概念|核能核电|智能电网,66.4,0.79,65.41,1.2,2.17,3.32,09:25,0,0.24,,
2026-07-24,002208,合肥城建,主板,1,1/1,13.6,-0.7,-17.4,-9.1,88.9,房地产开,央国企改革,12,央国企改革|2026中报首亏,-19.7,9.07,109.22,8.6,1.72,1.57,09:58,0,2.01,,
2026-07-24,603580,艾艾精工,主板,1,12/8,46.3,3.1,92.9,174.9,215.7,塑料,贬值受益,3,贬值受益,146.8,7.08,60.5,12.1,0.1,0.17,09:48,3,0.49,,
2026-07-24,000417,合百集团,主板,1,1/1,6.36,9.8,-22.9,-25.6,11.3,一般零售,央国企改革,12,央国企改革|破增发价股|充电桩,33.2,5.01,49.55,10.7,0.8,1.62,14:54,0,0.3,,
2026-07-24,600539,狮头股份,主板,1,1/1,18.51,9.7,33.0,62.2,57.5,互联网电,节能环保,7,节能环保|电商概念|人工智能,-194.4,4.38,42.57,10.6,0.07,0.17,13:14,4,0.25,,
2026-07-24,603690,至纯科技,主板,1,1/1,22.62,-5.8,-28.0,-33.9,-10.6,半导体,华为概念,9,半导体概念|华为概念|通信技术,-10.4,4.23,86.63,5.0,1.16,1.34,09:35,1,1.76,,
2026-07-24,002265,建设工业,主板,1,1/1,19.34,20.8,6.4,-27.9,-48.0,汽车零部,央国企改革,12,央国企改革|西部大开发|军工,85.8,3.95,199.79,2.0,0.64,0.32,09:41,0,1.2,,3.54亿主力资金净流入，兵装重组概念涨6.39%
