日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-09,002185,华天科技,主板,1,3/2,23.73,17.1,34.7,106.6,143.7,半导体,半导体概念,29,半导体概念|华为概念|国产芯片,96.7,105.08,788.47,13.9,11.13,1.41,10:11,0,22.23,,
2026-07-09,000021,深科技,主板,1,1/1,56.24,0.4,50.7,111.9,207.8,消费电子,半导体概念,29,半导体概念|央国企改革|国产芯片,73.8,101.09,885.31,11.7,5.4,0.61,13:04,0,14.61,,
2026-07-09,600667,太极实业,主板,1,1/1,26.27,-9.1,69.0,212.2,294.1,工程咨询,半导体概念,29,半导体概念|央国企改革|国产芯片,119.6,86.92,549.45,16.3,1.81,0.33,13:42,2,1.92,,
2026-07-09,600206,有研新材,主板,1,3/2,59.38,2.7,102.6,174.0,221.9,半导体,半导体概念,29,半导体概念|华为概念|国产芯片,176.0,75.56,502.68,15.6,3.19,0.63,13:26,0,4.37,,筹划近两年时间，有研新材终止定增
2026-07-09,002851,麦格米特,主板,1,1/1,159.59,8.6,-1.4,63.7,216.6,其他电源,国产芯片,20,深成500|国产芯片|深圳特区,606.1,69.49,731.32,9.7,2.42,0.33,13:46,2,6.84,,【中证快报】7月6日中证投资资讯 | 基于韬定律 华为新手机有望搭载新麒麟芯片
2026-07-09,002409,雅克科技,主板,1,1/1,209.0,-1.6,87.6,143.3,293.3,半导体,半导体概念,29,半导体概念|国产芯片|存储芯片,98.8,67.43,665.71,10.5,3.18,0.48,13:40,0,4.65,,
2026-07-09,002916,深南电路,主板,1,1/1,442.56,4.6,11.8,88.6,282.5,元件,国产芯片,20,央国企改革|华为概念|国产芯片,82.9,66.47,2942.18,2.3,0.77,0.03,14:06,14,3.73,,关于2026年度向特定对象发行股票获得有权国资监管单位批复的公告
2026-07-09,002436,兴森科技,主板,1,1/1,44.45,-2.1,16.5,100.0,236.2,元件,半导体概念,29,半导体概念|华为概念|国产芯片,523.5,48.71,674.72,7.5,0.46,0.07,14:45,0,5.22,,
2026-07-09,605358,立昂微,主板,1,1/1,63.77,-11.3,-10.4,53.6,175.0,半导体,半导体概念,29,半导体概念|国产芯片|人工智能,-908.8,38.89,492.43,8.2,1.46,0.3,14:05,2,3.57,,
2026-07-09,603005,晶方科技,主板,1,1/1,45.19,-4.6,-3.4,58.1,66.3,半导体,半导体概念,29,半导体概念|华为概念|国产芯片,79.7,32.11,294.72,11.3,1.03,0.35,13:56,5,2.92,,
2026-07-09,600909,华安证券,主板,1,1/1,10.1,-15.5,43.3,42.1,71.2,证券Ⅱ,央国企改革,16,央国企改革|互联网金融,25.2,31.73,507.45,6.4,1.57,0.31,09:30,1,2.88,,
2026-07-09,600418,江淮汽车,主板,1,1/1,24.45,-2.7,-25.3,-51.1,-39.5,商用车,华为概念,19,央国企改革|破增发价股|华为概念,-26.4,31.06,533.99,6.0,0.67,0.13,10:28,1,4.38,,江淮汽车2026年6月产、销快报
2026-07-09,002364,中恒电气,主板,1,1/1,54.42,7.0,-1.1,86.6,258.5,其他电源,华为概念,19,华为概念|通信技术|人工智能,234.1,29.12,303.72,10.1,1.02,0.34,13:44,4,3.68,,
2026-07-09,000811,冰轮环境,主板,1,1/1,55.11,8.3,72.0,237.9,409.3,通用设备,央国企改革,16,央国企改革|液冷概念|创投,93.0,28.17,539.19,5.5,1.46,0.27,13:52,1,1.23,,小金属战略资源迎价值重估，有色金属ETF华夏(516650、稀有金属ETF华夏159053)有望持续受益
2026-07-09,002579,中京电子,主板,1,1/1,18.06,-7.8,7.9,43.7,22.2,元件,半导体概念,29,半导体概念|华为概念|存储芯片,421.8,18.13,105.36,17.6,1.18,1.12,09:38,1,3.55,,电子元件概念强势拉升，AI算力产业链高景气持续驱动行业业绩增长｜异动情报
2026-07-09,603688,石英股份,主板,1,1/1,67.17,-6.8,-10.0,71.4,85.0,非金属材,半导体概念,29,半导体概念|国产芯片|存储芯片,264.9,17.94,363.85,5.1,0.91,0.25,13:42,3,1.73,,
2026-07-09,603061,金海通,主板,1,1/1,487.54,3.6,59.2,291.4,712.3,半导体,半导体概念,29,半导体概念,181.8,15.89,424.16,3.9,1.07,0.25,14:11,1,1.06,,
2026-07-09,002815,崇达技术,主板,1,4/2,17.15,12.5,-6.1,22.4,46.6,元件,机器人概念,9,机器人概念|通信技术|5G概念,87.8,13.15,133.28,10.2,2.58,1.94,13:01,0,3.0,,上证早知道｜601162 上半年净利最高预增693.55%；300567 筹划重大资产重组；002815 产能利用率达90%
2026-07-09,603757,大元泵业,主板,1,4/2,77.12,4.1,44.1,65.1,253.8,通用设备,电池技术,4,电池技术|液冷概念|商业航天,123.0,11.75,143.87,8.6,1.1,0.76,13:57,1,0.91,,
2026-07-09,000887,中鼎股份,主板,1,1/1,18.8,5.6,-13.8,-17.2,11.0,汽车零部,机器人概念,9,深成500|机器人概念|新能源车,16.4,11.02,247.1,4.6,1.06,0.43,10:51,1,3.6,,
2026-07-09,002975,博杰股份,主板,1,1/1,121.35,-1.9,-4.4,93.9,365.4,自动化设,半导体概念,29,半导体概念|华为概念|存储芯片,108.5,10.66,166.68,6.7,0.5,0.3,14:09,0,0.92,,
2026-07-09,600353,旭光电子,主板,1,1/1,40.88,-3.4,56.7,131.6,196.2,其他电子,国产芯片,20,华为概念|通信技术|国产芯片,205.6,10.44,338.82,3.1,1.21,0.36,09:35,1,1.75,,
2026-07-09,603156,养元饮品,主板,1,1/1,48.71,7.9,24.5,60.5,148.0,饮料乳品,网红经济,2,网红经济|消费风格,43.1,8.63,613.88,1.5,0.27,0.04,14:15,2,0.43,,
2026-07-09,000672,上峰材料,主板,1,1/1,21.8,1.2,34.2,75.6,167.9,水泥,国产芯片,20,西部大开发|一带一路|国产芯片,35.8,8.19,211.33,4.0,0.89,0.42,13:38,4,0.58,,
2026-07-09,002552,宝鼎科技,主板,1,1/1,64.54,5.4,-0.6,272.6,305.1,元件,央国企改革,16,央国企改革|一带一路|PCB,145.3,7.9,237.83,3.3,0.77,0.33,09:31,1,1.52,,2026年半年度业绩预告
2026-07-09,603991,领先股份,主板,1,1/1,167.06,10.6,58.8,123.3,147.5,半导体,半导体概念,29,半导体概念|通信技术|存储芯片,1371.9,6.42,149.58,4.4,2.72,1.82,09:46,0,0.8,,
2026-07-09,002745,木林森,主板,1,1/1,12.72,6.9,31.4,34.2,60.4,光学光电,PCB,4,智能家居|PCB|储能概念,-15.7,6.14,135.35,4.6,2.02,1.49,09:35,0,2.23,,关于控股股东、实际控制人完成增持计划暨拟继续增持的公告
2026-07-09,003018,金富科技,主板,1,1/1,68.31,2.8,24.9,298.5,464.5,包装印刷,液冷概念,4,养老金|液冷概念|消费风格,186.5,5.85,162.16,3.8,0.49,0.3,14:35,0,0.42,,2025年年度分红派息、转增股本实施公告
2026-07-09,600770,综艺股份,主板,1,1/1,6.64,5.4,12.7,23.2,22.1,综合Ⅱ,半导体概念,29,半导体概念|国产芯片|人工智能,66.0,5.51,86.32,6.6,0.61,0.7,14:08,3,1.24,,
2026-07-09,603222,济民健康,主板,1,1/1,10.12,23.4,18.1,4.7,52.9,医疗器械,医疗器械概念,2,医疗器械概念|病原体防治|免疫治疗,-20.6,5.38,53.14,10.6,0.07,0.14,13:34,10,0.75,,
2026-07-09,000892,欢瑞世纪,主板,1,6/3,3.82,0.5,0.0,-50.1,-26.1,影视院线,人工智能,12,西部大开发|破增发价股|人工智能,-13.0,4.58,27.15,17.1,0.27,0.98,09:42,3,1.17,,
2026-07-09,002208,合肥城建,主板,1,1/1,19.12,0.3,25.6,43.9,159.1,房地产开,央国企改革,16,央国企改革|装配建筑|独角兽,-27.7,4.01,153.55,2.6,2.36,1.54,09:30,0,1.62,,关于控股子公司减少注册资本进展的公告
2026-07-09,002067,景兴纸业,主板,1,1/1,4.05,6.0,-10.8,-26.4,-0.7,造纸,长江三角,4,长江三角|创投|低空经济,59.7,3.29,54.17,6.1,0.48,0.88,09:30,1,1.21,,2026年半年度业绩预告
2026-07-09,002414,高德红外,主板,1,1/1,13.31,6.4,9.4,-17.6,31.9,军工电子,半导体概念,29,半导体概念|华为概念|国产芯片,58.7,2.77,452.36,0.6,7.22,1.6,09:25,0,1.38,,2026年半年度业绩预告
2026-07-09,003020,立方制药,主板,1,1/1,17.04,5.6,9.3,-25.8,-6.7,化学制药,长江三角,4,长江三角|电商概念|冷链物流,24.0,2.63,28.72,9.3,0.19,0.67,10:05,2,0.62,,
2026-07-09,000417,合百集团,主板,1,1/1,8.24,-4.0,15.7,4.8,46.6,一般零售,央国企改革,16,央国企改革|破增发价股|充电桩,43.1,2.42,64.19,3.8,0.89,1.38,09:32,0,0.51,,103只股即将实施分红（名单）
2026-07-09,002845,同兴达,主板,1,1/1,16.05,-0.6,1.8,9.3,3.2,光学光电,半导体概念,29,半导体概念|华为概念|人工智能,130.2,2.21,40.16,5.6,1.06,2.64,09:32,0,1.0,,
2026-07-09,002274,华昌化工,主板,1,1/1,5.43,10.6,4.4,-4.4,-24.1,化学原料,电池技术,4,电池技术|长江三角|燃料电池概念,-28.0,2.07,50.93,4.1,0.33,0.65,09:30,4,0.41,,2026年半年度业绩预告
2026-07-09,603666,亿嘉和,主板,1,1/1,28.45,-2.7,0.2,-11.0,-13.8,自动化设,华为概念,19,破增发价股|机器人概念|华为概念,-58.6,1.9,58.47,3.3,1.18,2.01,09:48,0,0.4,,华为云与亿嘉和深入合作 加速具身智能商用化落地
2026-07-09,603933,睿能科技,主板,1,1/1,23.2,1.9,1.1,-4.1,42.8,其他电子,半导体概念,29,半导体概念|机器人概念|无人机,85.5,1.83,48.15,4.0,0.25,0.52,14:00,0,0.26,,
2026-07-09,002907,华森制药,主板,1,1/1,14.36,1.9,20.9,-6.0,-12.6,中药Ⅱ,西部大开发,5,西部大开发|病原体防治|中药概念,104.2,1.74,48.22,3.7,0.89,1.85,13:01,0,0.67,,
2026-07-09,603726,朗迪集团,主板,1,1/1,33.5,3.9,38.1,38.2,67.3,家电零部,半导体概念,29,半导体概念|机器人概念|创投,27.3,1.61,61.85,2.6,1.28,2.07,09:35,0,0.57,,
2026-07-09,605319,无锡振华,主板,1,1/1,24.23,9.0,-12.7,14.6,7.4,汽车零部,半导体概念,29,半导体概念|新能源车|特斯拉概念,18.0,1.58,84.36,1.9,0.81,0.95,13:01,0,0.17,,无锡振华控股股东及实控人再抛减持计划，两个多月前刚套现1.67亿元
2026-07-09,002632,道明光学,主板,1,1/1,9.15,4.8,-10.2,-28.4,3.3,塑料,华为概念,19,电池技术|华为概念|柔性屏(折叠屏),27.1,1.46,52.56,2.8,0.35,0.66,09:30,0,0.67,,
2026-07-09,600228,返利科技,主板,1,1/1,7.04,-6.5,8.8,21.2,48.2,数字媒体,人工智能,12,电商概念|人工智能|百度概念,-46.3,1.41,29.29,4.9,0.64,2.17,09:41,0,0.46,,
2026-07-09,603898,好莱客,主板,1,1/1,13.88,-5.8,10.8,-0.8,27.1,家居用品,破增发价股,6,破增发价股|网红经济|智能家居,-432.4,1.05,41.67,2.6,0.68,1.63,10:25,0,0.12,,
2026-07-09,002829,星网宇达,主板,1,1/1,17.73,0.3,-18.0,-45.2,-13.0,航天装备,人工智能,12,破增发价股|机器人概念|人工智能,-29.7,0.65,25.9,2.5,0.63,2.42,09:30,0,0.35,,2026年半年度业绩预告
2026-07-09,002346,柘中股份,主板,1,1/1,19.83,0.8,15.7,-1.9,43.1,电网设备,半导体概念,29,半导体概念|长江三角|充电桩,31.4,0.6,77.76,0.8,0.98,1.27,09:33,1,0.2,,33只股即将分红 抢权行情能否开启？
2026-07-09,603329,上海雅仕,主板,1,1/1,10.16,8.9,2.4,-8.4,-11.1,物流,央国企改革,16,央国企改革|一带一路|股权转让,37.1,0.55,20.97,2.6,0.27,1.3,09:25,0,0.12,,2026年半年度业绩预增公告
2026-07-09,600992,贵绳股份,主板,1,1/1,9.68,10.0,-10.5,-29.0,-35.7,通用设备,央国企改革,16,央国企改革|西部大开发|军工,-806.2,0.46,23.72,2.0,0.36,1.54,09:30,0,0.27,,
2026-07-09,603813,原尚股份,主板,1,1/1,36.42,2.0,-4.8,-10.2,158.3,物流,电池技术,4,电池技术|氢能源|燃料电池概念,-50.5,0.35,38.25,0.9,0.28,0.74,09:39,2,0.14,,广东原尚物流股份有限公司关于公司控股股东协议转让股份终止的公告
2026-07-09,001395,亚联机械,主板,1,1/1,26.03,9.5,-3.6,-20.7,-29.9,专用设备,专用设备,1,专用设备,16.7,0.16,13.54,1.2,0.69,5.12,09:25,0,0.09,,2026年半年度业绩预告
2026-07-09,000004,国华退,主板,1,9/5,0.42,2.4,-84.8,-96.0,-95.4,软件开发,通信技术,6,通信技术|5G概念|深圳特区,4.7,0.02,0.53,4.3,0.0,0.29,09:48,2,0.01,,
2026-07-09,688432,有研硅,科创板,1,3/2,53.77,17.1,137.4,294.1,383.8,半导体,半导体概念,29,半导体概念|中芯概念|存储芯片,322.2,42.85,672.29,6.8,0.46,0.07,13:40,3,-0.21,,有研硅：收购安徽晶隆半导体60%股权
2026-07-09,688333,铂力特,科创板,1,1/1,108.01,-1.9,24.0,-2.7,73.6,通用设备,机器人概念,9,西部大开发|机器人概念|无人机,125.8,17.98,296.3,6.6,1.48,0.5,13:07,2,1.99,,
2026-07-09,688328,深科达,科创板,1,1/1,102.02,13.5,55.1,224.3,349.6,专用设备,半导体概念,29,半导体概念|华为概念|存储芯片,259.2,11.42,96.36,12.8,0.86,0.9,13:07,0,0.76,,
2026-07-09,688720,艾森股份,科创板,1,1/1,105.6,15.6,54.9,93.1,245.8,半导体,半导体概念,29,半导体概念|国产芯片|先进封装,243.9,11.23,82.57,14.6,0.42,0.51,13:36,0,0.64,,
2026-07-09,688584,上海合晶,科创板,1,1/1,40.27,13.5,38.3,71.5,129.1,半导体,半导体概念,29,半导体概念,227.0,10.76,138.25,8.3,1.01,0.73,10:13,1,1.86,,上海合晶688584.SH)：完成工商变更登记，注册资本变更为66919.5352万元
2026-07-09,688371,菲沃泰,科创板,1,1/1,42.01,1.7,14.3,106.5,165.9,电子化学,华为概念,19,华为概念|医疗器械概念|液冷概念,5247.5,5.82,140.93,4.5,0.41,0.29,14:20,1,0.56,,
2026-07-09,688610,埃科光电,科创板,1,1/1,231.5,7.0,3.5,244.6,491.2,通用设备,半导体概念,29,半导体概念|PCB|机器视觉,200.4,5.57,94.76,6.3,1.05,1.1,13:29,1,0.68,,
