日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-06-23,300085,银之杰,创业板,2,2/2,38.82,41.8,-2.9,-2.0,0.8,软件开发,电商概念,8,华为概念|电商概念|人工智能,,46.28,253.11,18.7,0.6,0.24,09:34,25,-2.28,,
2026-06-23,300835,龙磁科技,创业板,1,1/1,234.31,16.6,65.2,259.6,496.3,金属新材,新能源车,11,新能源车|趋势股|储能概念,,26.68,194.82,14.4,0.81,0.41,10:13,9,-0.16,,
2026-06-23,300721,怡达股份,创业板,1,1/1,34.15,12.4,5.6,165.3,135.0,化学制品,电池技术,14,电池技术|新能源车|锂电池概念,,12.45,47.25,28.0,0.18,0.38,10:19,3,-1.29,,
2026-06-23,300665,飞鹿股份,创业板,1,1/1,11.76,20.0,20.6,19.0,54.7,化学制品,一带一路,8,半导体概念|一带一路|核能核电,,7.14,25.64,29.7,0.36,1.39,09:25,8,0.18,,关于公司控股股东、实际控制人签署《股份转让协议》暨公司控制权拟发生变更的提示性公告
2026-06-23,300149,睿智医药,创业板,1,1/1,9.14,18.4,1.6,-6.0,-17.0,医疗服务,人工智能,7,人工智能|婴童概念|创新药,,3.3,43.38,7.9,0.19,0.44,09:50,2,-0.17,,
2026-06-23,300961,深水海纳,创业板,1,1/1,13.33,16.6,-2.1,-4.0,-19.0,环境治理,节能环保,6,节能环保|深圳特区|PPP模式,,2.62,20.25,13.8,0.18,0.87,13:16,0,0.13,,
2026-06-23,301211,亨迪药业,创业板,1,1/1,11.29,19.2,7.1,-8.8,-6.4,化学制药,流感,5,流感|病原体防治,,1.46,47.15,3.2,0.48,1.01,09:38,0,0.08,,密集回购！A股这一板块，多股异动拉升！301211，“20cm”涨停！
2026-06-23,600397,江钨装备,主板,5,5/5,24.44,46.4,83.2,233.0,295.5,专用设备,央国企改革,24,央国企改革|并购重组概念|趋势股,,43.35,241.95,18.0,0.13,0.05,09:25,43,-7.62,,
2026-06-23,002167,东方锆业,主板,3,3/3,19.51,27.6,52.7,57.1,102.8,小金属,电池技术,14,电池技术|趋势股|核能核电,,19.13,148.02,12.9,2.49,1.68,09:25,0,-2.5,,
2026-06-23,002068,黑猫股份,主板,3,3/3,12.65,25.5,23.1,39.9,23.8,橡胶,央国企改革,24,央国企改革|电池技术|锂电池概念,,14.44,92.97,15.8,0.07,0.08,09:41,8,-0.02,,
2026-06-23,603407,长裕集团,主板,3,6/5,82.32,30.9,30.2,,,化学原料,化学原料,1,化学原料,,8.89,29.56,30.2,0.83,2.82,09:25,4,0.48,,
2026-06-23,600851,海欣股份,主板,3,3/3,9.72,27.7,33.7,36.9,51.9,化学制药,长江三角,5,长江三角|参股券商|生物疫苗,,4.35,71.75,6.2,0.54,0.75,09:33,2,-1.26,,
2026-06-23,002674,兴业科技,主板,3,3/3,21.66,35.3,49.2,56.4,132.9,纺织制造,新能源车,11,机器人概念|新能源车|趋势股,,0.19,63.37,0.3,4.43,6.99,09:25,0,0.09,,关于签署收购磷化铟业务相关资产框架协议的自愿性信息披露公告
2026-06-23,601869,长飞光纤,主板,2,2/2,570.58,22.9,46.8,352.6,1406.6,通信设备,趋势股,6,趋势股|通信技术|5G概念,,129.29,2318.49,5.7,2.35,0.1,10:26,1,-9.78,,
2026-06-23,600172,黄河旋风,主板,2,2/2,16.95,31.4,54.2,181.6,287.9,通用设备,央国企改革,24,央国企改革|节能环保|培育钻石,,54.72,216.33,25.6,1.03,0.48,09:33,7,-7.01,,关于向全资子公司划转部分资产并增资的公告
2026-06-23,000070,特发信息,主板,2,6/3,25.08,28.7,35.7,104.4,245.0,通信设备,央国企改革,24,央国企改革|华为概念|人工智能,,34.24,214.87,16.0,1.4,0.65,09:32,8,-3.44,,
2026-06-23,000783,长江证券,主板,2,2/2,9.46,18.7,19.3,21.1,51.6,证券Ⅱ,PPP模式,3,深成500|PPP模式|互联网金融,,28.39,523.14,5.5,2.03,0.39,09:31,0,-6.99,,
2026-06-23,603938,三孚股份,主板,2,2/2,65.12,13.3,31.1,236.6,378.9,化学原料,半导体概念,6,半导体概念|化工原料|氢能源,,24.21,249.17,10.0,0.93,0.38,10:04,1,-0.39,,
2026-06-23,605580,恒盛能源,主板,2,2/2,29.07,16.1,33.3,-6.2,131.8,电力,氢能源,6,养老金|氢能源|培育钻石,,7.71,81.4,9.8,0.18,0.22,11:28,0,0.48,,英特尔押注 培育钻石概念批量涨停！这些公司有新进展（附股）
2026-06-23,600470,六国化工,主板,2,2/2,6.5,10.4,11.1,7.3,3.8,农化制品,化工原料,3,化工原料|磷化工|煤化工概念,,6.34,33.9,19.0,0.1,0.29,09:52,9,-0.24,,
2026-06-23,000571,新大洲A,主板,2,2/2,6.41,19.6,9.6,10.7,43.1,煤炭开采,反内卷概念,1,反内卷概念|大飞机|海南自贸,,5.47,52.18,10.6,0.21,0.41,10:12,0,-0.0,,
2026-06-23,600400,红豆股份,主板,2,2/2,3.26,19.9,3.2,35.8,53.1,服装家纺,电商概念,8,长江三角|电商概念|创投,,3.34,74.7,4.6,0.31,0.41,09:35,1,0.18,,
2026-06-23,002830,名雕股份,主板,2,2/2,17.77,16.7,6.8,30.1,73.9,装修装饰,深圳特区,5,网红经济|深圳特区,,2.78,16.5,17.2,0.01,0.08,09:42,6,0.01,,
2026-06-23,002672,东江环保,主板,2,5/3,4.13,6.2,7.0,-14.7,-6.6,环境治理,央国企改革,24,央国企改革|破增发价股|深圳特区,,1.92,37.38,5.3,0.33,0.87,10:09,0,-0.1,,
2026-06-23,605377,华旺科技,主板,2,2/2,9.24,12.4,3.2,12.0,13.9,造纸,造纸印刷,3,造纸印刷,,1.44,51.44,2.9,0.42,0.82,11:00,0,-0.04,,
2026-06-23,605069,正和生态,主板,2,2/2,13.4,24.3,-17.2,24.3,32.1,环境治理,节能环保,6,节能环保|水利建设|新型城镇化,,0.88,28.37,3.1,0.44,1.55,09:25,1,-0.12,,
2026-06-23,600707,彩虹股份,主板,1,4/2,13.64,18.5,22.9,120.0,117.5,光学光电,央国企改革,24,央国企改革|西部大开发|OLED,,48.74,489.36,10.3,0.29,0.06,10:12,4,-6.15,,
2026-06-23,600360,华微电子,主板,1,1/1,13.54,16.6,13.8,71.8,74.4,半导体,央国企改革,24,半导体概念|央国企改革|新能源车,,18.55,130.02,14.9,0.75,0.58,13:50,0,-3.38,,
2026-06-23,002580,圣阳股份,主板,1,1/1,23.19,7.4,-10.9,85.4,68.3,电池,央国企改革,24,央国企改革|电池技术|锂电池概念,,13.98,104.9,13.5,1.71,1.63,09:32,1,-0.7,,
2026-06-23,603318,水发燃气,主板,1,1/1,11.69,21.1,17.3,74.0,74.2,燃气Ⅱ,央国企改革,24,央国企改革|一带一路|天然气,,13.24,53.67,25.8,0.18,0.33,13:30,1,-0.79,,年内97家公司实施定增，合计募资3231.58亿元
2026-06-23,600171,上海贝岭,主板,1,1/1,30.8,12.8,4.7,0.7,-3.1,半导体,央国企改革,24,半导体概念|央国企改革|华为概念,,12.1,218.35,5.7,1.91,0.87,10:20,0,-0.68,,
2026-06-23,002549,凯美特气,主板,1,1/1,18.67,4.7,3.8,-15.6,96.9,化学制品,节能环保,6,节能环保|氢能源|碳交易,,10.48,129.26,8.2,0.63,0.48,09:36,0,-1.25,,
2026-06-23,002141,贤丰控股,主板,1,10/5,4.95,27.2,38.3,34.1,-5.0,元件,电池技术,14,电池技术|锂电池概念|创投,,10.05,51.13,20.4,0.13,0.25,10:07,2,-0.3,,
2026-06-23,600488,津药药业,主板,1,1/1,4.97,4.2,-8.3,18.3,20.6,化学制药,破增发价股,10,破增发价股|滨海新区|辅助生殖,,7.18,54.27,13.5,0.27,0.51,09:45,1,-0.21,,
2026-06-23,002584,西陇科学,主板,1,1/1,10.02,17.9,20.7,6.6,4.9,电子化学,电池技术,14,电池技术|锂电池概念|电商概念,,6.98,46.94,15.1,0.84,1.8,09:34,1,0.49,,重组蛋白概念下跌1.20%，9股主力资金净流出超3000万元
2026-06-23,002962,五方光电,主板,1,1/1,18.71,4.7,-0.9,33.3,25.1,光学光电,华为概念,6,华为概念|小米概念|安防概念,,6.94,39.14,18.2,0.33,0.84,10:12,1,-0.16,,
2026-06-23,600719,大连热电,主板,1,1/1,9.89,13.5,11.5,71.1,55.0,电力,央国企改革,24,央国企改革|东北振兴,,6.69,40.01,17.1,0.43,1.08,09:49,1,-0.41,,
2026-06-23,002031,巨轮智能,主板,1,1/1,6.08,3.4,-17.8,-17.4,-20.7,专用设备,机器人概念,10,机器人概念|人工智能|核能核电,,6.46,116.35,5.7,1.33,1.14,10:03,0,-1.03,,
2026-06-23,002196,方正电机,主板,1,1/1,13.95,9.2,-16.7,13.6,63.2,电机Ⅱ,央国企改革,24,央国企改革|机器人概念|新能源车,,6.33,68.13,9.4,0.93,1.37,09:41,0,-0.23,,
2026-06-23,603335,迪生力,主板,1,1/1,9.02,2.4,26.7,61.1,86.7,汽车零部,电池技术,14,电池技术|新能源车|锂电池概念,,6.32,38.62,17.4,0.81,2.1,10:38,0,-0.42,,
2026-06-23,002648,卫星化学,主板,1,1/1,25.18,12.8,4.1,53.6,61.9,化学原料,电池技术,14,电池技术|锂电池概念|氢能源,,6.29,847.68,0.7,6.63,0.78,09:25,0,-2.15,,2026年半年度业绩预告
2026-06-23,002522,浙江众成,主板,1,1/1,7.61,2.7,12.1,36.1,58.2,塑料,央国企改革,24,央国企改革|破增发价股|通信技术,,6.23,68.87,9.3,0.82,1.19,09:58,1,-0.4,,
2026-06-23,002631,德尔未来,主板,1,1/1,8.99,15.9,18.0,53.9,98.9,家居用品,节能环保,6,节能环保|智能家居|C2M概念,,5.99,71.34,8.6,0.11,0.15,10:17,2,0.96,,
2026-06-23,603007,顺景科技,主板,1,1/1,6.8,19.9,-1.3,35.5,29.5,汽车零部,新能源车,11,半导体概念|机器人概念|新能源车,,5.95,47.27,13.0,0.28,0.59,10:40,2,-0.43,,
2026-06-23,002976,瑞玛精密,主板,1,1/1,31.9,17.8,-4.0,17.3,33.0,汽车零部,电池技术,14,电池技术|新能源车|锂电池概念,,5.37,29.87,18.6,0.18,0.6,10:47,0,0.34,,
2026-06-23,603757,大元泵业,主板,1,1/1,67.84,24.1,4.6,37.1,222.4,通用设备,电池技术,14,电池技术|液冷概念|商业航天,,5.09,126.55,4.0,0.62,0.49,09:25,0,-0.13,,
2026-06-23,603466,风语筑,主板,1,1/1,10.69,2.2,-4.2,19.4,14.0,数字媒体,华为概念,6,华为概念|网红经济|人形机器人,,4.78,63.59,7.7,0.46,0.73,09:54,0,0.24,,
2026-06-23,600379,宝光股份,主板,1,1/1,13.73,9.5,1.6,17.5,19.6,电网设备,央国企改革,24,央国企改革|西部大开发|一带一路,,3.74,45.34,8.5,0.36,0.79,10:02,1,0.71,,
2026-06-23,600777,新潮能源,主板,1,1/1,5.4,8.2,-6.4,38.5,68.2,油气开采,天然气,2,天然气|油气资源,,3.68,343.77,1.1,0.68,0.2,09:25,5,-0.63,,
2026-06-23,603725,天安新材,主板,1,1/1,12.24,11.8,2.0,29.3,54.0,家居用品,机器人概念,10,机器人概念|创投|装配建筑,,3.14,37.31,8.5,0.11,0.3,09:42,3,0.1,,
2026-06-23,000551,创元科技,主板,1,1/1,16.84,9.4,-2.9,22.2,68.7,环保设备,央国企改革,24,半导体概念|央国企改革|机器人概念,,2.87,81.6,3.6,2.76,3.38,09:41,0,0.06,,
2026-06-23,002871,伟隆股份,主板,1,1/1,21.46,4.9,4.2,33.3,113.3,通用设备,一带一路,8,一带一路|液冷概念|人工智能,,2.86,32.03,9.2,0.46,1.45,13:20,0,0.24,,
