日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-08-13,300862,蓝盾光电,创业板,4,4/4,39.41,107.3,133.3,67.7,46.3,通用设备,华为概念,12,华为概念|节能环保|智慧城市,-76.5,4.1,59.69,6.9,10.38,17.39,09:25,0,0.5,,300862 连续3个“20cm”涨停！氢能产业迈入关键阶段 15只概念股业绩报喜
2026-08-13,300333,兆日科技,创业板,2,2/2,10.64,20.0,46.8,-1.1,-29.4,计算机设,深圳特区,3,深圳特区|信创|网络安全,-167.3,0.34,35.62,0.9,1.82,5.1,09:25,0,0.14,,关于控股股东签署股份转让协议暨控制权拟发生变更的提示性公告
2026-08-13,300534,陇神戎发,创业板,1,1/1,18.92,27.0,80.7,87.7,73.6,中药Ⅱ,央国企改革,15,央国企改革|西部大开发|中药概念,116.2,17.31,57.15,34.1,0.17,0.3,10:55,0,3.09,,
2026-08-13,301520,万邦医药,创业板,1,3/2,88.68,76.7,81.0,177.1,164.8,医疗服务,创新药,4,创新医疗服务|创新药|CRO,339.7,12.76,29.0,49.3,0.3,1.02,10:44,5,0.26,,
2026-08-13,300404,博济医药,创业板,1,1/1,14.45,45.8,45.4,35.2,29.2,医疗服务,中药概念,6,DeepSeek概念|中药概念|创新药,129.5,8.23,41.26,21.4,0.94,2.28,09:57,0,1.39,,
2026-08-13,300937,药易购,创业板,1,1/1,31.7,17.7,36.6,-6.3,5.5,医药商业,西部大开发,10,西部大开发|大数据|DeepSeek概念,-153.5,5.53,20.56,29.4,0.64,3.1,11:13,0,1.4,,
2026-08-13,301060,兰卫医学,创业板,1,1/1,11.96,33.9,30.7,8.8,14.5,医疗服务,人工智能,8,人工智能|病原体防治|体外诊断概念,336.2,4.26,43.08,10.7,0.5,1.17,13:04,0,0.94,,
2026-08-13,603758,秦安股份,主板,5,5/5,15.35,61.1,62.3,3.9,5.3,汽车零部,西部大开发,10,西部大开发|新能源车|反转股,47.5,0.77,66.48,1.2,0.07,0.11,09:25,0,0.1,,
2026-08-13,605179,一鸣食品,主板,4,13/9,33.43,54.3,155.6,67.9,65.8,饮料乳品,电商概念,4,乡村振兴|电商概念|冷链物流,249.6,8.54,134.05,6.5,0.08,0.06,09:48,9,-0.17,,
2026-08-13,000802,北京文化,主板,4,4/4,6.26,46.6,75.8,30.4,24.5,影视院线,破增发价股,10,破增发价股|文娱消费,-21.4,8.51,44.79,19.0,1.68,3.75,09:25,1,-1.03,,两连板北京文化异动澄清：参投2026年暑期档部分电影占比低预计对业绩无重大影响
