日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-08-06,300615,欣天科技,创业板,4,4/4,18.02,107.4,88.3,29.4,18.0,通信设备,通信技术,16,新能源车|通信技术|5G概念,-90.3,7.84,27.59,28.4,0.73,2.65,09:30,1,0.39,,300615“一字”涨停！先进封装重磅会议将举行 8只概念股业绩报喜
2026-08-06,300903,科翔股份,创业板,1,1/1,64.32,42.1,-27.8,126.9,411.3,元件,华为概念,16,华为概念|通信技术|5G概念,-105.7,25.25,226.01,12.2,1.87,0.83,10:19,0,1.89,,
2026-08-06,300311,任子行,创业板,1,1/1,7.16,36.4,32.8,36.6,36.6,软件开发,人工智能,9,人工智能|创投|数字货币,137.8,11.07,38.48,31.4,0.52,1.34,13:47,0,0.93,,
2026-08-06,300540,蜀道装备,创业板,1,1/1,33.61,33.8,-21.7,41.8,95.5,专用设备,央国企改革,31,央国企改革|西部大开发|商业航天,104.8,7.41,69.48,11.7,0.76,1.1,13:07,0,0.74,,
2026-08-06,301251,威尔高,创业板,1,1/1,39.83,49.6,-21.5,-9.0,17.8,元件,华为概念,16,华为概念|PCB|数据中心,145.0,4.98,30.11,17.8,0.35,1.16,13:02,0,0.91,,
2026-08-06,300711,广哈通信,创业板,1,1/1,19.03,32.1,24.8,-31.3,-18.3,通信设备,央国企改革,31,央国企改革|破增发价股|通信技术,68.0,2.64,47.28,5.8,0.2,0.43,09:50,3,0.88,,
2026-08-06,300386,飞天诚信,创业板,1,1/1,12.56,26.7,24.1,-24.7,-34.9,计算机设,国产芯片,7,国产芯片|物联网|数字货币,-127.3,2.6,31.5,8.5,0.63,1.99,09:34,0,1.15,,
2026-08-06,603221,爱丽家居,主板,10,21/11,24.79,21.0,106.8,87.7,118.0,家居用品,2026中报首亏,4,长江三角|电商概念|2026中报首亏,-303.0,3.96,60.06,6.6,0.09,0.16,09:25,1,-0.29,,爱丽家居科技股份有限公司关于回复上海证券交易所《关于爱丽家居科技股份有限公司现金收购资产及协议转让相关事项的监管工作函》的公告
2026-08-06,002963,豪尔赛,主板,5,5/5,19.35,61.0,2.4,24.0,41.1,装修装饰,国产芯片,7,国产芯片|智慧城市|智慧灯杆,-26.5,2.63,23.8,11.2,0.5,2.09,09:30,4,0.06,,豪尔赛：股价异动 上半年业绩预亏2600万元至3200万元
2026-08-06,601700,风范股份,主板,4,4/4,7.16,49.2,59.1,29.2,51.7,电网设备,央国企改革,31,央国企改革|电网概念|智能电网,-25.8,12.88,81.54,15.8,0.06,0.07,09:30,5,0.59,,
2026-08-06,002428,云南锗业,主板,3,3/3,90.98,47.2,-17.3,166.0,318.7,小金属,华为概念,16,半导体概念|华为概念|通信技术,3118.6,70.63,594.13,12.0,5.85,0.98,09:30,5,4.67,,
2026-08-06,001267,汇绿生态,主板,3,9/5,38.81,43.2,-6.7,50.0,192.5,通信设备,通信技术,16,养老金|通信技术|高市净率,366.5,27.79,236.18,12.2,0.83,0.35,13:06,3,3.11,,海外再传利好，算力硬件板块午后狂飙！2300亿龙头股逼近涨停
