日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-16,600785,新华百货,主板,2,2/2,9.32,-0.9,-13.3,-23.3,10.1,一般零售,西部大开发,4,西部大开发|新零售|内贸流通,49.5,2.67,29.44,9.6,0.01,0.03,10:32,0,0.26,,
2026-07-16,000504,南华生物,主板,2,2/2,9.36,16.0,14.1,9.3,0.8,医疗服务,央国企改革,14,央国企改革|破增发价股|医疗器械概念,73.3,2.65,30.81,8.7,0.2,0.64,09:39,1,-0.07,,
2026-07-16,600436,片仔癀,主板,1,1/1,141.15,28.0,21.6,-16.7,-27.3,中药Ⅱ,央国企改革,14,央国企改革|HS300_|中药概念,44.8,23.16,851.58,2.8,0.07,0.01,13:12,3,4.06,,
2026-07-16,002173,创新医疗,主板,1,1/1,17.44,3.6,-0.7,-45.2,25.1,医疗服务,人工智能,7,医疗器械概念|人工智能|DeepSeek概念,-167.1,8.28,73.4,11.6,1.08,1.47,10:25,3,2.77,,2026年半年度业绩预告
2026-07-16,600602,云赛智联,主板,1,1/1,18.26,6.9,2.2,-10.8,-17.8,软件开发,央国企改革,14,央国企改革|数据中心|物联网,127.3,6.11,196.17,3.2,0.08,0.04,09:38,0,3.06,,
2026-07-16,600203,福日电子,主板,1,1/1,11.92,-11.0,-4.9,-10.1,26.8,消费电子,央国企改革,14,央国企改革|机器人概念|华为概念,185.0,6.07,70.68,8.8,0.02,0.03,09:45,0,1.76,,福建福日电子股份有限公司2026年半年度业绩预告
2026-07-16,603496,恒为科技,主板,1,1/1,25.08,-2.8,8.4,-27.6,-0.8,计算机设,华为概念,11,机器人概念|华为概念|通信技术,165.1,5.98,80.31,7.7,0.02,0.02,09:58,1,1.76,,
2026-07-16,002881,美格智能,主板,1,1/1,39.05,7.3,-7.0,-19.8,-12.4,通信设备,华为概念,11,机器人概念|华为概念|通信技术,82.5,4.7,71.07,6.8,0.43,0.6,10:07,0,1.91,,
2026-07-16,000829,天音控股,主板,1,1/1,9.12,18.9,6.7,-15.6,-8.6,专业连锁,央国企改革,14,央国企改革|华为概念|创投,-508.4,4.65,93.4,5.1,0.82,0.88,09:51,0,0.98,,2026年半年度业绩预告
2026-07-16,001365,天海电子,主板,1,1/1,43.25,-8.6,6.1,,,汽车零部,央国企改革,14,央国企改革|机器人概念|新能源车,34.6,4.59,24.87,19.3,0.98,3.94,10:19,0,1.01,,
2026-07-16,002350,北京科锐,主板,1,1/1,16.06,9.3,0.0,80.9,125.6,电网设备,创投,6,数据中心|创投|充电桩,433.9,4.5,85.21,5.5,0.83,0.98,10:15,0,0.72,,2026年半年度业绩预告
2026-07-16,603108,润达医疗,主板,1,1/1,10.31,15.5,-0.5,-48.6,-43.5,医疗服务,央国企改革,14,央国企改革|华为概念|人工智能,-11.7,4.45,62.33,7.4,0.02,0.02,11:25,1,1.03,,2026年半年度业绩预亏公告
2026-07-16,603716,塞力医疗,主板,1,1/1,16.12,19.7,2.0,-39.7,-25.6,医药商业,破增发价股,11,破增发价股|医疗器械概念|人工智能,-17.3,4.22,36.4,12.1,0.02,0.05,11:13,0,1.05,,2026年半年度业绩预亏公告
2026-07-16,002127,南极电商,主板,1,1/1,3.23,16.6,19.6,-5.6,-14.8,互联网电,破增发价股,11,破增发价股|电商概念|创投,-33.7,3.91,64.43,6.2,0.59,0.91,10:22,1,1.12,,南极电商发布上半年预增公告 净利润同比增长208.00%~326.00%
2026-07-16,001258,立新能源,主板,1,1/1,7.52,15.5,-4.6,1.6,3.6,电力,央国企改革,14,央国企改革|西部大开发|充电桩,69.6,3.62,70.19,5.3,0.32,0.46,13:00,2,0.69,,新疆立新能源股份有限公司2026年半年度业绩预告
2026-07-16,600611,大众交通,主板,1,1/1,4.09,13.9,-5.8,-33.1,-33.8,铁路公路,电商概念,4,电商概念|数据中心|百度概念,-167.4,3.47,63.94,5.6,0.02,0.03,13:41,1,0.99,,大众交通(集团)股份有限公司2026年半年度业绩预告
2026-07-16,000892,欢瑞世纪,主板,1,6/3,3.87,1.3,2.9,-53.7,-21.3,影视院线,破增发价股,11,西部大开发|破增发价股|人工智能,-13.2,2.86,27.51,10.8,0.56,2.05,09:34,0,1.03,,2026年半年度业绩预告
2026-07-16,601595,上海电影,主板,1,1/1,18.16,9.1,-0.8,-41.6,-37.4,影视院线,央国企改革,14,央国企改革|影视概念|文娱消费,134.2,2.51,81.39,3.2,0.01,0.02,10:52,0,0.49,,2026年半年度业绩预告
2026-07-16,002045,国光电器,主板,1,1/1,8.34,10.5,-4.5,-45.2,-45.8,消费电子,破增发价股,11,破增发价股|华为概念|创投,-27.4,2.5,46.85,5.5,0.45,0.96,09:37,0,0.83,,2026年半年度业绩预告
2026-07-16,603567,珍宝岛,主板,1,1/1,5.48,18.6,0.0,-42.2,-50.1,中药Ⅱ,破增发价股,11,破增发价股|病原体防治|中药概念,-3.2,2.38,51.48,4.9,0.01,0.02,13:32,0,0.22,,黑龙江珍宝岛药业股份有限公司2026年半年度业绩预告的公告
2026-07-16,000920,沃顿科技,主板,1,5/3,14.15,22.1,-1.4,12.5,30.1,塑料,央国企改革,14,央国企改革|西部大开发|节能环保,30.4,2.3,66.87,3.6,1.29,1.92,09:37,0,0.57,,
2026-07-16,002829,星网宇达,主板,1,6/3,18.84,6.3,-3.6,-37.5,-6.7,航天装备,破增发价股,11,破增发价股|机器人概念|人工智能,-31.6,2.25,27.52,8.5,0.27,0.97,09:41,0,0.63,,
2026-07-16,603178,圣龙股份,主板,1,1/1,15.74,-5.7,-7.5,-14.8,-15.3,汽车零部,新能源车,3,新能源车|华为汽车|2026中报扭亏,-23.0,2.15,37.21,5.9,0.01,0.03,09:53,2,0.83,,圣龙股份：预计2026年上半年盈利1215万元-1635万元 同比扭亏
2026-07-16,603327,福蓉科技,主板,1,1/1,8.57,4.1,-20.5,-22.6,-8.6,消费电子,央国企改革,14,央国企改革|华为概念|通信技术,61.4,1.95,89.6,2.2,0.07,0.08,09:30,0,1.02,,
2026-07-16,001230,劲旅环境,主板,1,1/1,19.46,8.7,2.1,18.1,26.3,环境治理,机器人概念,7,机器人概念|新能源车|人工智能,21.1,1.89,21.4,9.0,0.06,0.29,09:45,2,0.48,,
2026-07-16,603407,长裕集团,主板,1,1/1,65.64,-9.5,4.4,,,化学原料,小金属概念,1,小金属概念,105.8,1.81,23.57,8.0,0.01,0.06,09:51,0,0.31,,
2026-07-16,000014,沙河股份,主板,1,1/1,10.0,12.4,-1.0,-24.6,-16.9,房地产开,央国企改革,14,央国企改革|深圳特区|粤港自贸,-15.9,1.46,24.2,6.2,0.12,0.49,10:58,0,0.39,,2026年半年度业绩预告
2026-07-16,002632,道明光学,主板,1,1/1,9.63,5.2,-4.5,-25.3,10.1,塑料,华为概念,11,华为概念|电商概念|虚拟现实,28.5,1.46,55.32,2.6,1.34,2.43,09:25,0,0.69,,
2026-07-16,002760,凤形股份,主板,1,1/1,17.97,10.2,-0.3,-17.1,-8.5,通用设备,军工,1,军工,81.6,1.13,19.41,5.9,0.48,2.49,09:34,1,0.36,,凤形股份有限公司拟股权收购事宜涉及的白银华鑫九和再生资源有限公司股东全部权益资产评估报告
2026-07-16,002775,文科股份,主板,1,1/1,3.5,10.8,-9.1,-27.1,-8.6,基础建设,央国企改革,14,央国企改革|深圳特区|PPP模式,-7.4,0.74,20.33,3.8,0.01,0.03,13:04,1,0.23,,2026年半年度业绩预告
