日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-08-19,002040,南 京 港,主板,1,1/1,9.06,11.4,16.7,-9.8,-8.7,航运港口,破增发价股,9,央国企改革|破增发价股|长江三角,22.5,2.79,44.04,6.5,0.16,0.36,11:22,3,1.09,,
2026-08-19,002412,汉森制药,主板,1,1/1,8.42,15.3,33.9,18.4,27.8,中药Ⅱ,病原体防治,4,参股银行|病原体防治|中药概念,18.8,2.62,41.92,6.4,0.86,2.05,09:33,1,0.83,,
2026-08-19,002543,万和电气,主板,1,1/1,7.57,13.7,15.6,-14.7,-38.9,厨卫电器,创投,3,电商概念|智能家居|创投,48.5,2.55,50.08,5.3,1.22,2.43,13:51,0,0.51,,
2026-08-19,601011,宝泰隆,主板,1,1/1,3.04,10.9,23.6,-10.3,7.8,焦炭Ⅱ,破增发价股,9,破增发价股|反内卷概念|2026中报首亏,-18.8,2.21,58.24,3.8,0.12,0.21,09:30,0,1.32,,
2026-08-19,603113,金能科技,主板,1,1/1,5.15,8.6,20.3,-24.3,-34.5,化学原料,破增发价股,9,破增发价股|煤化工概念|2026中报首亏,-6.8,1.87,43.7,4.5,0.01,0.03,14:12,0,0.5,,
2026-08-19,000736,中交发展,主板,1,1/1,4.9,-1.0,25.3,-4.5,-0.6,房地产服,破增发价股,9,央国企改革|西部大开发|破增发价股,-3.0,1.6,36.61,4.4,0.26,0.7,09:33,0,0.69,,
2026-08-19,603848,好太太,主板,1,1/1,14.66,9.0,14.3,-17.5,-33.8,家居用品,电商概念,2,电商概念|智能家居,26.9,1.29,58.99,2.2,0.02,0.03,09:36,2,0.35,,好太太603848.SH)2026年中报净利润为1.02亿元、较去年同期上涨18.64%
2026-08-19,002333,罗普斯金,主板,1,1/1,6.34,13.0,36.1,3.4,18.3,装修建材,长江三角,5,光伏概念|趋势股|长江三角,85.8,0.89,42.26,2.1,0.86,2.04,09:25,0,0.31,,关于签署股权收购意向协议的公告
2026-08-19,603506,南都物业,主板,1,1/1,11.88,10.5,31.0,-13.7,-15.3,房地产服,机器人概念,2,机器人概念|养老概念,19.0,0.89,22.31,4.0,0.02,0.1,09:30,1,0.1,,
2026-08-19,603801,志邦家居,主板,1,1/1,6.57,8.8,18.8,-26.8,-32.2,家居用品,转债标的,5,转债标的|2026中报首亏,41.8,0.88,28.54,3.1,0.02,0.07,09:32,1,0.41,,
2026-08-19,001277,速达股份,主板,1,1/1,32.97,12.4,25.6,-19.8,-38.8,专用设备,专用设备,1,专用设备,27.9,0.83,15.02,5.5,0.53,3.52,09:42,0,0.33,,
