日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-06-26,002106,莱宝高科,主板,1,1/1,15.62,11.0,28.3,43.7,52.8,光学光电,华为概念,11,华为概念|光伏概念|趋势股,53.8,8.68,110.11,8.0,0.68,0.62,09:35,1,2.82,,
2026-06-26,603977,国泰集团,主板,1,1/1,15.43,13.4,11.6,7.2,25.2,化学制品,央国企改革,14,央国企改革|军工|国产芯片,38.5,8.16,95.86,8.6,0.23,0.24,09:46,2,1.76,,
2026-06-26,600481,双良节能,主板,1,1/1,4.84,2.1,-21.3,-17.0,3.6,光伏设备,氢能源,6,光伏概念|节能环保|氢能源,-7.4,5.8,99.91,5.9,0.52,0.52,09:46,1,2.37,,
2026-06-26,603155,新亚强,主板,1,1/1,25.34,9.9,34.1,45.1,42.6,化学制品,央国企改革,14,半导体概念|央国企改革|锂电池概念,94.1,5.09,80.02,6.6,0.72,0.9,13:35,0,0.52,,
2026-06-26,002180,奔图科技,主板,1,1/1,14.55,3.0,-11.8,-25.0,-33.7,计算机设,半导体概念,12,半导体概念|深成500|国产芯片,-28.0,5.06,197.92,2.7,0.78,0.39,13:11,4,0.92,,
2026-06-26,603163,圣晖集成,主板,1,1/1,135.58,20.2,21.3,64.6,397.5,专业工程,半导体概念,12,半导体概念|工程建设,82.5,4.87,135.58,3.7,0.5,0.37,09:39,0,1.51,,圣晖系统集成集团股份有限公司向不特定对象发行可转换公司债券证券募集说明书(注册稿)
2026-06-26,001400,江顺科技,主板,1,1/1,115.37,-1.5,0.8,111.9,186.8,专用设备,新能源车,5,风能|新能源车|商业航天,113.7,4.41,53.34,8.6,0.74,1.39,11:02,0,0.82,,
2026-06-26,600545,卓郎智能,主板,1,1/1,7.1,-2.1,-3.5,177.3,224.2,专用设备,华为概念,11,西部大开发|华为概念|一带一路,-23.1,4.38,126.94,3.5,1.57,1.23,09:32,0,2.02,,
2026-06-26,002910,庄园牧场,主板,1,1/1,12.27,5.3,22.2,3.5,33.2,饮料乳品,央国企改革,14,央国企改革|西部大开发|乡村振兴,-30.0,3.96,20.99,19.9,1.6,7.64,13:26,0,0.64,,
2026-06-26,001215,千味央厨,主板,1,1/1,39.17,-7.2,-6.4,3.7,38.2,食品加工,破增发价股,2,破增发价股|味蕾经济,58.8,2.6,37.96,7.2,0.65,1.71,13:47,0,0.37,,
2026-06-26,600539,狮头股份,主板,1,1/1,14.32,-0.8,-11.9,42.1,33.6,互联网电,节能环保,5,节能环保|电商概念|人工智能,-150.4,2.52,32.94,7.9,0.39,1.2,10:26,0,0.33,,
2026-06-26,603722,阿科力,主板,1,1/1,39.6,0.4,7.1,6.9,-9.6,化学制品,电池技术,5,电池技术|虚拟现实|燃料电池概念,-89.2,2.19,37.9,5.9,0.47,1.25,13:18,0,0.33,,
2026-06-26,603270,金帝股份,主板,1,1/1,31.59,-0.4,8.4,23.2,27.5,通用设备,新能源车,5,风能|新能源车|转债标的,46.0,2.17,22.34,10.0,0.41,1.82,09:56,0,0.52,,
2026-06-26,003033,征和工业,主板,1,1/1,57.33,9.3,-1.7,-13.3,39.5,摩托车及,机器人概念,8,机器人概念|人形机器人|机器人执行器,30.4,1.99,46.29,4.4,0.48,1.04,13:16,0,0.38,,
2026-06-26,603903,中持股份,主板,1,1/1,12.84,10.2,12.7,-10.6,67.4,环境治理,节能环保,5,节能环保,-35.8,1.98,32.78,6.2,0.43,1.3,09:57,0,0.58,,
2026-06-26,002568,百润股份,主板,1,1/1,15.73,-4.9,-15.3,-25.7,-37.2,非白酒,深成500,4,深成500|转债标的|电商概念,24.4,1.97,120.03,1.6,1.31,1.09,09:30,0,0.94,,2026半年度业绩预告
2026-06-26,601369,陕鼓动力,主板,1,1/1,9.05,1.7,5.4,-13.6,11.9,专用设备,央国企改革,14,央国企改革|西部大开发|氢能源,22.5,1.97,154.41,1.3,0.29,0.19,10:21,1,0.52,,
2026-06-26,603861,白云电器,主板,1,1/1,14.25,-7.6,-6.2,15.1,55.1,电网设备,华为概念,11,破增发价股|华为概念|数据中心,38.2,1.75,75.32,2.3,0.45,0.59,09:30,0,1.05,,
2026-06-26,002930,宏川智慧,主板,1,1/1,9.43,1.3,-24.0,-16.0,-14.4,物流,转债标的,3,转债标的,-10.0,1.72,40.86,4.5,0.38,0.93,14:34,0,0.23,,宏川智算获长兴半导体授权后首单落地 DDR5内存条已交付至国内某头部GPU厂商
2026-06-26,603194,中力股份,主板,1,1/1,36.89,-0.9,7.4,-1.6,-10.6,工程机械,机器人概念,8,机器人概念|新能源车|工程机械概念,17.4,1.6,58.3,2.8,0.15,0.26,13:30,1,0.27,,关于全资子公司取得不动产权证书暨对外投资进展的公告
2026-06-26,001210,金房能源,主板,1,1/1,23.83,1.2,17.6,93.3,159.6,电力,节能环保,5,节能环保,38.1,1.56,31.79,5.0,0.86,2.72,09:34,0,0.41,,
2026-06-26,605399,晨光新材,主板,1,1/1,14.28,8.7,-6.2,1.9,16.2,化学制品,一带一路,3,一带一路|工业互联|有机硅概念,-40.9,1.5,44.49,3.5,0.78,1.76,13:18,0,0.23,,晨光新材关于股权激励限制性股票回购注销实施公告
2026-06-26,605296,神农集团,主板,1,1/1,27.23,6.0,-0.2,-3.3,-11.0,养殖业,西部大开发,8,西部大开发|反内卷概念,-26.6,1.45,141.05,1.1,0.3,0.21,11:10,1,0.33,,
2026-06-26,603928,兴业股份,主板,1,1/1,12.23,7.3,1.4,-4.5,-5.7,塑料,半导体概念,12,半导体概念|锂电池概念|光刻机(胶),34.6,1.42,41.67,3.5,0.31,0.74,09:51,0,0.35,,
2026-06-26,002253,川大智胜,主板,1,1/1,10.87,-1.5,-9.1,-7.8,0.6,软件开发,华为概念,11,西部大开发|华为概念|军工,-9.9,1.35,22.82,6.0,0.28,1.24,09:33,2,-0.26,,关于对深圳证券交易所2025年年报问询函的回复公告
2026-06-26,001289,龙源电力,主板,1,1/1,17.57,6.3,-1.5,16.1,11.6,电力,央国企改革,14,央国企改革|深成500|新能源,34.6,0.99,885.87,0.1,0.21,0.02,09:30,0,0.46,,
2026-06-26,603261,立航科技,主板,1,1/1,57.2,27.8,55.1,133.1,194.7,航空装备,西部大开发,8,西部大开发|机器人概念|军工,-20.6,0.99,44.33,2.3,0.37,0.82,09:49,0,0.2,,
2026-06-26,688409,富创精密,科创板,1,1/1,274.8,35.2,73.0,299.7,426.9,半导体,半导体概念,12,半导体概念|光刻机(胶),1177.0,30.11,841.47,3.9,5.33,0.63,14:55,0,3.06,,
2026-06-26,688596,正帆科技,科创板,1,1/1,56.22,22.0,36.3,81.2,68.6,专用设备,半导体概念,12,半导体概念|存储芯片|工业气体,216.8,23.48,165.36,15.1,0.53,0.32,13:51,0,-0.44,,
2026-06-26,688432,有研硅,科创板,1,1/1,30.9,21.7,59.0,145.9,185.7,半导体,半导体概念,12,半导体概念|中芯概念|存储芯片,185.2,20.95,386.34,5.9,0.55,0.14,13:19,0,1.72,,61只股即将实施分红（名单）
