日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-06-08,002254,泰和新材,主板,2,2/2,17.08,26.1,47.1,80.7,67.1,化学纤维,央国企改革,15,,11.39,145.29,8.1,1.5,1.04,09:39,1,,,
2026-06-08,003009,中天火箭,主板,2,2/2,60.94,19.9,-8.1,-1.2,38.4,航天装备,央国企改革,15,,8.35,100.36,8.6,0.96,0.96,14:31,0,,,
2026-06-08,603823,百合花,主板,2,6/3,32.58,16.6,88.1,104.1,184.0,化学制品,趋势股,6,,8.3,135.65,6.4,0.23,0.17,10:53,4,,,
2026-06-08,002354,天娱数科,主板,2,2/2,7.33,-1.5,15.4,13.3,14.7,广告营销,机器人概念,14,,7.99,119.16,6.8,2.55,2.14,09:30,0,,,
2026-06-08,000759,中百集团,主板,2,2/2,6.27,4.8,13.8,-14.7,-21.8,一般零售,央国企改革,15,,6.57,41.11,16.1,0.16,0.38,09:33,5,,,
2026-06-08,002613,北玻股份,主板,2,8/4,5.46,12.1,23.5,41.5,48.8,玻璃玻纤,光伏概念,7,,3.24,42.24,7.8,1.36,3.22,09:30,0,,,
2026-06-08,000517,荣安地产,主板,2,2/2,2.33,19.5,13.1,14.2,25.3,房地产开,长江三角,5,,1.32,58.06,2.4,0.55,0.95,09:33,0,,,
2026-06-08,002747,埃斯顿,主板,1,1/1,34.12,27.5,41.7,50.1,75.5,自动化设,机器人概念,14,,36.8,266.96,14.4,2.29,0.86,10:14,3,,,
2026-06-08,603186,华正新材,主板,1,1/1,136.03,13.1,58.2,200.8,415.7,元件,华为概念,10,,32.67,213.28,15.7,0.36,0.17,10:16,6,,,
2026-06-08,002046,国机精工,主板,1,4/2,60.37,20.5,5.0,70.3,280.6,通用设备,央国企改革,15,,25.31,320.07,8.2,0.8,0.25,10:56,1,,,
2026-06-08,002636,金安国纪,主板,1,1/1,63.98,28.3,33.8,298.5,636.7,元件,医疗器械概念,1,,24.63,463.42,5.5,1.95,0.42,09:42,1,,,
2026-06-08,603929,亚翔集成,主板,1,1/1,187.1,27.7,-6.1,146.7,661.8,专业工程,华为概念,10,,18.68,399.2,4.7,1.37,0.34,09:46,2,,,
2026-06-08,000620,盈新发展,主板,1,1/1,3.17,12.8,4.3,1.6,88.7,房地产开,京津冀,2,,16.29,148.09,11.2,0.71,0.48,09:38,3,,,
2026-06-08,002931,锋龙股份,主板,1,3/2,65.6,25.6,3.9,235.7,294.7,通用设备,机器人概念,14,,12.47,132.02,9.7,0.81,0.61,09:59,0,,,
2026-06-08,603203,DR快克智,主板,1,1/1,55.86,6.6,51.0,141.2,223.4,自动化设,机器人概念,14,,8.17,180.93,4.6,1.16,0.64,09:58,0,,,
2026-06-08,002164,宁波东力,主板,1,1/1,14.66,15.0,7.4,-2.6,66.6,通用设备,机器人概念,14,,7.83,70.34,11.4,0.6,0.86,09:54,6,,,
2026-06-08,603278,大业股份,主板,1,1/1,14.14,15.1,-5.2,32.3,52.7,通用设备,光伏概念,7,,7.73,48.32,16.9,0.51,1.05,13:16,1,,,大业股份关于举办2025年年度暨2026年第一季度业绩说明会的公告
2026-06-08,603778,国晟科技,主板,1,1/1,18.95,3.0,-29.8,42.9,481.3,光伏设备,光伏概念,7,,7.62,121.82,6.3,0.96,0.79,09:38,0,,,
2026-06-08,000785,居然智家,主板,1,1/1,2.72,9.7,5.8,-14.2,-14.2,一般零售,破增发价股,4,,7.5,157.88,4.9,0.4,0.25,10:16,4,,,
2026-06-08,001696,宗申动力,主板,1,1/1,15.95,7.4,-11.1,-26.6,-27.3,通用设备,机器人概念,14,,6.29,142.18,4.5,0.91,0.64,09:40,0,,,
2026-06-08,000833,粤桂股份,主板,1,1/1,23.68,-0.6,-10.1,15.3,112.6,综合Ⅱ,央国企改革,15,,5.62,107.44,5.3,1.63,1.52,09:31,0,,,
2026-06-08,600488,津药药业,主板,1,1/1,5.69,0.5,-5.2,32.0,36.1,化学制药,滨海新区,1,,5.22,62.13,8.6,0.68,1.1,09:39,1,,,
2026-06-08,000970,中科三环,主板,1,1/1,12.63,14.0,2.4,-6.5,11.4,金属新材,央国企改革,15,,5.1,153.55,3.3,3.68,2.4,09:31,0,,,
2026-06-08,600505,西昌电力,主板,1,4/2,14.92,13.7,8.7,16.2,0.9,电力,央国企改革,15,,4.9,54.39,9.2,0.44,0.81,09:41,0,,,
2026-06-08,600280,中央商场,主板,1,7/4,3.74,6.2,18.4,1.4,8.4,一般零售,长江三角,5,,4.76,42.2,11.6,0.7,1.66,09:46,0,,,
2026-06-08,001317,三羊马,主板,1,1/1,56.86,5.9,2.9,34.4,28.3,铁路公路,西部大开发,5,,2.95,48.6,6.3,1.03,2.13,10:02,0,,,
2026-06-08,600721,百花医药,主板,1,1/1,7.79,4.4,-7.3,-26.9,0.6,医疗服务,西部大开发,5,,2.82,29.96,9.6,0.29,0.96,10:06,1,,,
2026-06-08,002490,山东墨龙,主板,1,1/1,8.23,3.3,-19.2,18.1,101.7,专用设备,央国企改革,15,,2.59,44.58,5.9,1.68,3.76,09:33,0,,,
2026-06-08,601588,北辰实业,主板,1,1/1,2.22,7.2,7.8,23.3,29.1,房地产开,央国企改革,15,,2.52,59.05,4.4,0.29,0.5,09:57,0,,,
2026-06-08,000068,华控赛格,主板,1,1/1,3.92,24.1,19.1,5.9,16.0,环境治理,央国企改革,15,,2.24,39.46,5.8,0.54,1.36,09:37,0,,,
2026-06-08,600539,狮头股份,主板,1,1/1,15.4,-3.9,-24.5,47.1,43.5,互联网电,人工智能,11,,2.08,35.42,6.1,0.49,1.4,10:41,0,,,
2026-06-08,603669,灵康药业,主板,1,1/1,4.48,3.9,-1.1,-10.2,-14.3,化学制药,西部大开发,5,,1.83,31.91,5.8,0.3,0.95,10:57,0,,,
2026-06-08,002982,湘佳股份,主板,1,1/1,13.48,0.3,-6.5,-4.3,-15.5,养殖业,转债标的,4,,1.75,17.54,10.1,0.28,1.58,09:34,0,,,
2026-06-08,002362,汉王科技,主板,1,1/1,17.89,6.2,-7.4,-19.8,-20.6,软件开发,机器人概念,14,,1.68,37.14,4.7,0.44,1.19,11:05,0,,,
2026-06-08,600825,新华传媒,主板,1,1/1,5.45,2.6,-8.2,-17.1,-19.2,出版,央国企改革,15,,1.53,56.95,2.8,0.29,0.52,13:28,0,,,
2026-06-08,603206,嘉环科技,主板,1,1/1,17.0,1.0,-2.2,0.9,0.2,通信服务,华为概念,10,,1.02,51.88,2.0,1.04,2.01,09:35,0,,,
2026-06-08,603877,太平鸟,主板,1,1/1,14.06,3.7,1.4,-12.6,-3.4,服装家纺,转债标的,4,,0.72,65.99,1.1,0.48,0.72,10:25,0,,,
2026-06-08,603616,韩建河山,主板,1,1/1,6.63,10.0,1.7,20.1,56.4,水泥,节能环保,6,,0.59,25.48,2.3,1.7,6.66,09:25,0,,,
2026-06-08,002963,豪尔赛,主板,1,1/1,17.74,4.6,-0.1,14.6,46.1,装修装饰,国产芯片,1,,0.47,21.82,2.2,0.25,1.17,09:36,0,,,
2026-06-08,001238,浙江正特,主板,1,1/1,31.12,3.5,-8.4,-13.7,16.8,文娱用品,跨境电商,3,,0.45,45.17,1.0,0.31,0.68,13:05,0,,,
2026-06-08,688549,中巨芯-U,科创板,1,1/1,19.19,34.7,54.8,106.3,156.4,电子化学,半导体概念,3,,28.16,113.09,26.9,1.08,0.95,14:27,0,,,
2026-06-08,688083,中望软件,科创板,1,1/1,66.71,18.3,14.2,-4.2,-1.9,软件开发,国产软件,1,,10.34,113.17,9.6,0.62,0.55,13:09,2,,,
2026-06-08,688207,格灵深瞳,科创板,1,1/1,17.44,10.4,5.4,10.0,20.1,IT服务Ⅱ,机器人概念,14,,3.51,45.16,8.2,0.35,0.77,10:13,0,,,
