日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-03,300718,长盛轴承,创业板,1,1/1,77.23,32.8,5.9,-9.2,16.1,通用设备,机器人概念,31,深成500|机器人概念|特斯拉概念,88.3,21.42,151.88,14.8,1.08,0.71,13:13,0,4.29,,工程机械板块走强，行业“淡季不淡”、订单爆满 | 异动情报
2026-07-03,301379,天山电子,创业板,1,4/2,32.16,28.9,28.9,74.8,70.2,光学光电,西部大开发,11,西部大开发|人工智能|低空经济,70.7,15.6,70.01,22.8,0.33,0.46,09:38,6,3.21,,关于使用部分闲置募集资金和自有资金进行现金管理的进展公告
2026-07-03,300580,贝斯特,创业板,1,1/1,25.96,43.9,14.1,-0.7,9.0,汽车零部,新能源车,28,新能源车|人形机器人|特斯拉概念,46.3,10.79,122.69,9.3,0.36,0.3,13:04,7,1.94,,
2026-07-03,300129,泰胜风能,创业板,1,1/1,10.63,23.6,6.4,1.6,43.1,风电设备,央国企改革,18,央国企改革|商业航天|新能源,64.4,8.23,76.4,11.5,0.41,0.54,10:50,1,2.53,,
2026-07-03,300779,惠城环保,创业板,1,1/1,59.27,9.3,1.4,-36.3,-55.4,环境治理,深成500,7,破增发价股|深成500|节能环保,260.5,7.24,134.64,5.7,0.85,0.63,10:17,0,1.9,,
2026-07-03,301596,瑞迪智驱,创业板,1,1/1,63.97,32.9,22.0,14.2,8.6,通用设备,机器人概念,31,机器人概念|新能源车|减速器,68.0,4.89,28.05,18.3,0.28,1.0,13:09,4,0.54,,
2026-07-03,300985,致远新能,创业板,1,1/1,49.67,34.7,105.3,170.7,179.0,通用设备,电池技术,11,电池技术|锂电池概念|氢能源,-171.8,3.7,92.64,4.3,0.59,0.64,13:01,0,0.29,,
2026-07-03,301499,维科精密,创业板,1,1/1,34.74,16.2,6.0,18.3,28.9,汽车零部,电池技术,11,电池技术|燃料电池概念|汽车热管理,87.5,2.92,12.01,25.9,0.33,2.76,13:46,0,0.32,,
2026-07-03,300912,凯龙高科,创业板,1,1/1,28.56,21.3,8.4,73.1,91.2,汽车零部,机器人概念,31,机器人概念|新能源车|人形机器人,-35.9,2.36,24.55,10.0,0.58,2.35,09:45,1,0.52,,宇树科技IPO注册获批，巨头竞速量产，机器人产业链谁先受益？
2026-07-03,301199,迈赫股份,创业板,1,1/1,21.28,24.4,12.0,-8.4,-14.5,自动化设,机器人概念,31,机器人概念|节能环保|军工,46.0,2.07,38.24,5.7,0.07,0.18,14:05,0,0.37,,
2026-07-03,603137,恒尚节能,主板,4,4/4,17.22,33.1,41.7,25.3,17.0,装修装饰,节能环保,6,节能环保|建筑节能|新型城镇化,-67.9,0.1,31.5,0.3,3.68,11.68,09:25,0,0.06,,早新闻｜603137重大资产重组，切入存储领域，今日复牌
2026-07-03,605189,富春染织,主板,3,3/3,16.05,29.4,14.7,3.1,24.8,纺织制造,人形机器人,19,人形机器人|PEEK材料概念|机器人执行器,26.3,3.56,38.24,10.2,0.44,1.16,13:18,0,0.43,,
2026-07-03,600793,宜宾纸业,主板,3,3/3,16.01,36.3,15.7,-24.1,-41.0,造纸,央国企改革,18,央国企改革|西部大开发|成渝特区,-194.5,0.59,28.32,2.1,0.65,2.29,09:30,0,0.23,,
2026-07-03,600988,赤峰黄金,主板,2,2/2,31.23,20.4,-6.6,1.0,27.1,贵金属,西部大开发,11,西部大开发|贬值受益|黄金概念,16.5,11.52,519.64,2.2,2.22,0.43,09:31,0,3.0,,
2026-07-03,603338,浙江鼎力,主板,2,2/2,51.67,18.8,4.4,-6.9,13.1,工程机械,机器人概念,31,破增发价股|机器人概念|军民融合,13.6,9.88,261.63,3.9,0.3,0.11,11:23,7,0.74,,
2026-07-03,000908,石药景峰,主板,2,2/2,6.88,32.3,-3.9,39.8,71.2,化学制药,医疗器械概念,3,医疗器械概念|中药概念|创新药,-185.3,5.2,60.53,8.9,0.15,0.25,09:35,1,0.48,,
2026-07-03,603286,日盈电子,主板,2,2/2,56.96,25.7,5.1,-17.6,95.0,汽车零部,人形机器人,19,人形机器人|无人驾驶|传感器,-132.9,3.96,66.21,6.2,0.65,0.98,10:17,0,0.77,,
2026-07-03,002979,雷赛智能,主板,2,2/2,69.55,34.7,32.5,65.3,68.6,自动化设,机器人概念,31,机器人概念|华为概念|人形机器人,90.9,3.84,154.92,2.5,2.57,1.66,09:25,0,0.6,,关于2026年半年度业绩预告的补充说明公告
2026-07-03,603717,天域生物,主板,2,2/2,7.33,22.2,8.3,-6.5,-1.2,基础建设,西部大开发,11,西部大开发|电池技术|光伏概念,-16.2,3.76,21.27,18.0,0.02,0.1,09:36,25,0.32,,
2026-07-03,000506,招金黄金,主板,2,2/2,13.87,14.0,-2.2,6.2,45.1,贵金属,央国企改革,18,央国企改革|一带一路|黄金概念,36.9,3.72,128.81,2.9,1.48,1.15,09:30,0,1.38,,
2026-07-03,603580,艾艾精工,主板,2,2/2,30.13,29.8,30.4,85.1,102.4,塑料,贬值受益,4,贬值受益,95.5,2.04,39.37,5.3,0.07,0.18,14:56,0,-0.51,,
2026-07-03,001317,三羊马,主板,2,2/2,48.43,24.0,-8.7,-12.1,3.2,铁路公路,西部大开发,11,西部大开发|一带一路|快递概念,-577.4,1.97,41.4,4.8,0.79,1.9,09:33,0,0.56,,
2026-07-03,000576,甘化科工,主板,2,2/2,8.14,23.7,8.7,-22.7,-16.3,地面兵装,军工,9,半导体概念|军工|第三代半导体,50.5,1.93,35.31,5.6,0.42,1.2,09:41,0,0.47,,
2026-07-03,603559,中通国脉,主板,2,3/3,9.91,26.7,5.1,41.8,3.7,通信服务,5G概念,10,破增发价股|华为概念|5G概念,-26.8,1.41,39.77,3.6,0.27,0.67,09:33,1,-0.17,,
2026-07-03,000595,宝塔实业,主板,2,2/2,6.24,9.5,-14.8,11.6,25.1,电力,央国企改革,18,央国企改革|西部大开发|储能概念,74.7,0.95,71.05,1.3,0.93,1.31,09:25,0,-0.07,,关于控股股东增持公司股份计划的公告
2026-07-03,000656,金科股份,主板,2,2/2,1.3,13.0,-9.7,-9.7,-9.7,房地产开,成渝特区,2,成渝特区|婴童概念,0.5,0.07,98.64,0.1,2.27,2.3,09:25,0,0.02,,
2026-07-03,002747,埃斯顿,主板,1,4/3,44.77,29.1,54.2,88.9,124.7,自动化设,机器人概念,31,深成500|机器人概念|人形机器人,332.8,55.08,350.28,16.2,3.21,0.92,09:34,2,4.02,,关于筹划股权收购暨关联交易的提示性公告
2026-07-03,601689,拓普集团,主板,1,1/1,62.43,18.4,-0.3,-18.6,39.4,汽车零部,机器人概念,31,机器人概念|新能源车|特斯拉概念,39.2,52.24,1084.93,5.0,1.78,0.16,13:09,4,9.11,,
2026-07-03,002472,双环传动,主板,1,4/2,47.01,26.5,16.8,-0.8,46.7,汽车零部,机器人概念,31,机器人概念|新能源车|特斯拉概念,31.5,34.12,351.91,10.0,2.22,0.63,10:29,1,4.55,,41只股即将分红 抢权行情能否开启？
2026-07-03,600580,卧龙电驱,主板,1,1/1,37.35,17.1,-3.8,-23.7,92.3,电机Ⅱ,机器人概念,31,机器人概念|新能源车|人形机器人,51.5,29.2,581.78,5.1,2.44,0.42,10:02,1,7.86,,宇树科技IPO注册获批，巨头竞速量产，机器人产业链谁先受益？
2026-07-03,002536,飞龙股份,主板,1,1/1,51.96,8.0,33.7,76.7,247.6,汽车零部,机器人概念,31,机器人概念|电池技术|新能源车,118.5,25.77,282.87,9.3,0.82,0.29,09:41,1,5.3,,
2026-07-03,002353,杰瑞股份,主板,1,1/1,161.46,-0.0,13.4,130.2,383.4,专用设备,深成500,7,深成500|一带一路|趋势股,59.0,25.67,1115.75,2.4,0.85,0.08,10:44,8,4.22,,
2026-07-03,002294,信立泰,主板,1,1/1,40.08,32.9,24.0,-18.2,-14.7,化学制药,深成500,7,深成500|医疗器械概念|深圳特区,66.0,25.05,446.72,5.8,1.44,0.32,14:34,0,3.28,,关于回购公司股份的进展公告
2026-07-03,601100,恒立液压,主板,1,1/1,121.66,12.4,8.0,10.7,79.9,工程机械,HS300_,1,HS300_|周期股|先进制造风格,58.9,23.74,1631.24,1.5,1.36,0.08,14:18,0,3.16,,工程机械板块走强，行业“淡季不淡”、订单爆满 | 异动情报
2026-07-03,600143,金发科技,主板,1,1/1,17.01,10.7,4.5,-12.0,68.1,塑料,机器人概念,31,机器人概念|通信技术|5G概念,37.6,20.08,448.18,4.6,1.15,0.26,11:26,2,4.16,,金发科技在郑州成立新公司 注册资本1亿
2026-07-03,002850,科达利,主板,1,1/1,226.16,28.9,31.7,45.6,105.2,电池,机器人概念,31,机器人概念|新能源车|人形机器人,35.2,19.54,474.12,4.3,0.93,0.2,10:17,0,1.5,,
