日期,代码,名称,板块,连板数,涨停统计,现价,近一周%,近一月%,近半年%,近一年%,所属行业,主题材,题材共振数,全部题材,PE_TTM,成交额(亿),流通市值(亿),换手率%,封单(亿),封单占流通%,首封时间,开板次数,主力净流入(亿),是否ST,消息驱动
2026-07-17,002432,九安医疗,主板,1,4/3,79.2,34.7,18.5,97.3,114.4,医疗器械,创投,2,新零售|创投|物联网,16.1,35.94,368.5,9.8,4.09,1.11,09:25,2,4.37,,九安医疗上半年归母净利润同比预增204.29%至269.50%
2026-07-17,603118,共进股份,主板,1,1/1,14.95,5.3,12.5,25.9,29.2,通信设备,央国企改革,13,央国企改革|华为概念|充电桩,147.2,17.84,117.7,15.6,0.05,0.04,09:50,1,5.35,,
2026-07-17,000779,甘咨询,主板,1,1/1,12.23,15.4,58.6,40.6,30.2,工程咨询,央国企改革,13,央国企改革|西部大开发|趋势股,37.4,11.87,56.84,21.5,0.04,0.07,10:18,9,2.14,,
2026-07-17,600095,湘财股份,主板,1,1/1,8.69,16.5,8.5,-23.0,-20.6,证券Ⅱ,参股银行,3,参股银行|创投|东北振兴,56.6,9.8,248.46,4.0,0.05,0.02,10:34,3,3.4,,20家上市券商上半年业绩预喜：5家预盈超百亿 中信证券净利超233亿领跑
2026-07-17,600227,赤天化,主板,1,4/3,3.06,19.5,13.8,25.4,29.7,农化制品,西部大开发,6,西部大开发|参股银行|2026中报扭亏,-20.0,7.53,39.09,19.8,0.02,0.05,09:39,1,0.85,,
2026-07-17,000722,湖南发展,主板,1,3/2,13.83,25.7,-12.7,13.4,6.1,电力,央国企改革,13,央国企改革|绿色电力|光伏概念,97.6,7.3,64.19,11.9,0.39,0.62,14:53,0,0.39,,湖南发展：预计2026年上半年净利1.72亿元-2.01亿元
2026-07-17,600881,亚泰集团,主板,1,1/1,1.86,24.0,17.0,0.0,2.2,综合Ⅱ,央国企改革,13,央国企改革|破增发价股|参股银行,-3.4,5.51,60.12,9.4,0.02,0.04,13:01,0,1.17,,
2026-07-17,600744,华银电力,主板,1,1/1,5.96,7.0,-19.9,-10.1,-26.6,电力,央国企改革,13,央国企改革|绿色电力|光伏概念,83.9,5.01,121.06,4.2,0.13,0.11,09:43,0,2.41,,
2026-07-17,600982,宁波能源,主板,1,1/1,5.09,9.5,-8.8,17.0,12.1,电力,央国企改革,13,央国企改革|绿色电力|光伏概念,15.0,4.64,56.89,8.4,0.01,0.02,11:17,1,0.75,,
2026-07-17,001388,信通电子,主板,1,5/4,24.74,39.2,28.1,-17.4,-19.7,电网设备,人工智能,7,华为概念|一带一路|人工智能,49.4,4.57,30.95,15.3,0.21,0.67,09:45,7,0.7,,抢权行情能否上演？ 这些股即将实施分红
2026-07-17,600722,金牛化工,主板,1,1/1,8.53,6.1,-3.8,33.7,41.2,化学原料,央国企改革,13,央国企改革|煤化工概念,122.0,4.1,58.03,7.2,0.04,0.06,09:38,0,1.64,,金牛化工：签订4.36亿元风力发电机组设备采购合同
2026-07-17,000899,赣能股份,主板,1,1/1,10.7,11.0,-9.2,8.2,18.6,电力,央国企改革,13,央国企改革|绿色电力|光伏概念,10.3,3.97,104.4,3.9,0.77,0.74,11:08,0,0.92,,
2026-07-17,600236,桂冠电力,主板,1,1/1,10.62,11.9,8.3,34.7,70.3,电力,央国企改革,13,央国企改革|西部大开发|绿色电力,23.3,3.88,837.11,0.5,0.05,0.01,10:21,1,0.87,,
2026-07-17,600644,乐山电力,主板,1,1/1,9.01,13.6,-7.6,-19.4,-39.3,电力,绿色电力,8,西部大开发|绿色电力|光伏概念,229.0,3.88,52.11,7.6,0.04,0.07,09:45,1,1.3,,
2026-07-17,000037,深南电A,主板,1,1/1,9.2,9.5,-19.9,4.9,-3.4,电力,2026中报扭亏,3,储能概念|核能核电|2026中报扭亏,29.9,3.27,31.18,10.7,0.33,1.07,10:00,0,1.21,,
2026-07-17,601369,陕鼓动力,主板,1,1/1,9.5,5.0,3.5,-5.0,11.1,专用设备,央国企改革,13,央国企改革|西部大开发|一带一路,23.7,3.16,162.09,2.0,0.02,0.01,09:52,2,0.89,,
2026-07-17,600992,贵绳股份,主板,1,7/4,11.72,10.0,19.6,-11.7,-19.2,通用设备,央国企改革,13,央国企改革|西部大开发|反转股,-976.2,3.06,28.72,10.9,0.01,0.04,09:40,1,0.8,,
2026-07-17,001369,双欣材料,主板,1,1/1,12.95,7.5,-17.7,-13.0,,化学纤维,电池技术,2,电池技术|锂电池概念|化工原料,27.6,2.69,26.87,10.5,0.28,1.03,14:27,1,0.66,,
2026-07-17,605011,杭州热电,主板,1,1/1,18.48,13.2,3.0,-11.6,-20.0,电力,央国企改革,13,央国企改革|绿色电力|光伏概念,38.9,2.61,73.94,3.6,0.02,0.03,10:10,1,0.81,,
2026-07-17,002766,索菱股份,主板,1,1/1,3.94,10.4,1.0,-40.9,-25.2,汽车零部,人工智能,7,破增发价股|人工智能|深圳特区,-45.6,1.17,33.76,3.5,0.35,1.04,09:30,0,0.57,,
2026-07-17,003001,中岩大地,主板,1,6/3,19.56,37.6,36.7,-7.1,-31.6,专业工程,人工智能,7,一带一路|人工智能|核能核电,339.1,1.14,22.37,5.1,0.85,3.79,09:30,0,0.55,,关于签订股权收购框架协议的公告
2026-07-17,603161,科华控股,主板,1,1/1,13.31,4.3,-8.7,-13.1,8.6,汽车零部,电池技术,2,电池技术|新能源车|氢能源,29.5,0.66,25.39,2.6,0.01,0.03,09:33,2,0.15,,科华控股股份有限公司关于向特定对象发行A股股票申请获得中国证券监督管理委员会同意注册批复的公告
